"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network.nlogo"
"number-of-nodes 5 5 300"
"03/08/2024 14:39:57:543 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"1265","130","3","4","20","10","5","5","3000","1","0"
"1267","130","3","4","20","10","5","5","2121","0","0"
"1268","130","3","4","20","10","5","5","2630","0","0"
"1272","130","3","4","20","10","5","5","363","97","137"
"1270","130","3","4","20","10","5","5","2573","0","0"
"1269","130","3","4","20","10","5","5","3000","3","1"
"1275","130","3","4","20","10","5","5","1896","0","0"
"1273","130","3","4","20","10","5","5","3000","1","0"
"1271","130","3","4","20","10","5","5","2878","0","0"
"1274","130","3","4","20","10","5","5","2954","0","0"
"1276","130","3","4","20","10","5","5","1928","0","0"
"1280","130","3","4","20","10","5","5","268","97","125"
"1277","130","3","4","20","10","5","5","2633","0","0"
"1279","130","3","4","20","10","5","5","2472","0","0"
"1278","130","3","4","20","10","5","5","3000","4","2"
"1281","130","3","4","20","10","5","5","1988","0","0"
"1282","130","3","4","20","10","5","5","2935","0","0"
"1283","130","3","4","20","10","5","5","2678","0","0"
"1286","130","3","4","20","10","5","5","1450","0","0"
"1285","130","3","4","20","10","5","5","2621","0","0"
"1284","130","3","4","20","10","5","5","3000","1","0"
"1287","130","3","4","20","10","5","5","3000","1","0"
"1289","130","3","4","20","10","5","5","2129","0","0"
"1288","130","3","4","20","10","5","5","3000","2","1"
"1291","130","3","4","20","10","5","5","2231","0","0"
"1290","130","3","4","20","10","5","5","3000","2","1"
"1292","130","3","4","20","10","5","5","2407","0","0"
"1294","130","3","4","20","10","5","5","1932","0","0"
"1293","130","3","4","20","10","5","5","3000","2","1"
"1298","130","3","4","20","10","5","5","95","97","140"
"1296","130","3","4","20","10","5","5","2425","0","0"
"1299","130","3","4","20","10","5","5","2119","0","0"
"1297","130","3","4","20","10","5","5","2456","0","0"
"1295","130","3","4","20","10","5","5","2496","0","0"
"1300","130","3","4","20","10","5","5","2237","0","0"
"1301","135","3","4","20","10","5","5","2264","0","0"
"1305","135","3","4","20","10","5","5","188","100","150"
"1302","135","3","4","20","10","5","5","2687","0","0"
"1303","135","3","4","20","10","5","5","1905","0","0"
"1304","135","3","4","20","10","5","5","2814","0","0"
"1306","135","3","4","20","10","5","5","2057","0","0"
"1307","135","3","4","20","10","5","5","3000","4","2"
"1309","135","3","4","20","10","5","5","3000","2","1"
"1308","135","3","4","20","10","5","5","2881","0","0"
"1310","135","3","4","20","10","5","5","2527","0","0"
"1313","135","3","4","20","10","5","5","399","100","124"
"1315","135","3","4","20","10","5","5","181","100","145"
"1312","135","3","4","20","10","5","5","1907","0","0"
"1311","135","3","4","20","10","5","5","3000","3","1"
"1314","135","3","4","20","10","5","5","2897","0","0"
"1319","135","3","4","20","10","5","5","146","100","137"
"1317","135","3","4","20","10","5","5","2148","0","0"
"1318","135","3","4","20","10","5","5","2673","0","0"
"1316","135","3","4","20","10","5","5","3000","2","1"
"1322","135","3","4","20","10","5","5","161","100","150"
"1320","135","3","4","20","10","5","5","2657","0","0"
"1321","135","3","4","20","10","5","5","2147","0","0"
"1324","135","3","4","20","10","5","5","3000","1","0"
"1323","135","3","4","20","10","5","5","2222","0","0"
"1328","135","3","4","20","10","5","5","143","100","142"
"1325","135","3","4","20","10","5","5","3000","4","2"
"1326","135","3","4","20","10","5","5","2734","0","0"
"1331","135","3","4","20","10","5","5","195","100","141"
"1327","135","3","4","20","10","5","5","3000","1","0"
"1329","135","3","4","20","10","5","5","1978","0","0"
"1332","135","3","4","20","10","5","5","1865","0","0"
"1330","135","3","4","20","10","5","5","2714","0","0"
"1334","135","3","4","20","10","5","5","155","101","139"
"1333","135","3","4","20","10","5","5","2296","0","0"
"1336","135","3","4","20","10","5","5","2609","0","0"
"1335","135","3","4","20","10","5","5","3000","2","1"
"1337","135","3","4","20","10","5","5","2809","0","0"
"1341","135","3","4","20","10","5","5","151","100","145"
"1338","135","3","4","20","10","5","5","3000","1","0"
"1339","135","3","4","20","10","5","5","2544","0","0"
"1344","135","3","4","20","10","5","5","117","100","155"
"1340","135","3","4","20","10","5","5","2342","0","0"
"1345","135","3","4","20","10","5","5","160","101","152"
"1347","135","3","4","20","10","5","5","2134","0","0"
"1342","135","3","4","20","10","5","5","2797","0","0"
"1343","135","3","4","20","10","5","5","3000","2","1"
"1348","135","3","4","20","10","5","5","214","101","148"
"1346","135","3","4","20","10","5","5","2676","0","0"
"1351","140","3","4","20","10","5","5","182","104","157"
"1350","135","3","4","20","10","5","5","2869","0","0"
"1352","140","3","4","20","10","5","5","2775","0","0"
"1349","135","3","4","20","10","5","5","2674","0","0"
"1353","140","3","4","20","10","5","5","3000","1","0"
"1355","140","3","4","20","10","5","5","2168","0","0"
"1354","140","3","4","20","10","5","5","3000","3","0"
"1358","140","3","4","20","10","5","5","253","104","143"
"1360","140","3","4","20","10","5","5","206","104","151"
"1357","140","3","4","20","10","5","5","2765","0","0"
"1356","140","3","4","20","10","5","5","3000","1","0"
"1359","140","3","4","20","10","5","5","2906","0","0"
"1362","140","3","4","20","10","5","5","2544","0","0"
"1361","140","3","4","20","10","5","5","2625","0","0"
"1364","140","3","4","20","10","5","5","2450","0","0"
"1365","140","3","4","20","10","5","5","2338","0","0"
"1363","140","3","4","20","10","5","5","2664","0","0"
"1366","140","3","4","20","10","5","5","3000","2","1"
"1368","140","3","4","20","10","5","5","2793","0","0"
"1367","140","3","4","20","10","5","5","3000","2","1"
"1370","140","3","4","20","10","5","5","2375","0","0"
"1369","140","3","4","20","10","5","5","3000","2","1"
"1373","140","3","4","20","10","5","5","1945","0","0"
"1371","140","3","4","20","10","5","5","3000","1","0"
"1372","140","3","4","20","10","5","5","3000","1","0"
"1374","140","3","4","20","10","5","5","829","0","0"
"1378","140","3","4","20","10","5","5","108","104","149"
"1375","140","3","4","20","10","5","5","2273","0","0"
"1376","140","3","4","20","10","5","5","2100","0","0"
"1377","140","3","4","20","10","5","5","2639","0","0"
"1380","140","3","4","20","10","5","5","2501","0","0"
"1379","140","3","4","20","10","5","5","2662","0","0"
"1381","140","3","4","20","10","5","5","2476","0","0"
"1382","140","3","4","20","10","5","5","2762","0","0"
"1385","140","3","4","20","10","5","5","2349","0","0"
"1383","140","3","4","20","10","5","5","3000","5","3"
"1388","140","3","4","20","10","5","5","148","104","159"
"1386","140","3","4","20","10","5","5","2218","0","0"
"1387","140","3","4","20","10","5","5","1604","0","0"
"1384","140","3","4","20","10","5","5","2860","0","0"
"1389","140","3","4","20","10","5","5","2158","0","0"
"1390","140","3","4","20","10","5","5","3000","4","2"
"1391","140","3","4","20","10","5","5","3000","2","1"
"1395","140","3","4","20","10","5","5","179","104","162"
"1392","140","3","4","20","10","5","5","2572","0","0"
"1393","140","3","4","20","10","5","5","2287","0","0"
"1394","140","3","4","20","10","5","5","2648","0","0"
"1396","140","3","4","20","10","5","5","3000","2","1"
"1398","140","3","4","20","10","5","5","3000","1","0"
"1397","140","3","4","20","10","5","5","2644","0","0"
"1399","140","3","4","20","10","5","5","3000","4","2"
"1401","145","3","4","20","10","5","5","2509","0","0"
"1400","140","3","4","20","10","5","5","3000","4","2"
"1405","145","3","4","20","10","5","5","168","109","155"
"1402","145","3","4","20","10","5","5","2756","0","0"
"1403","145","3","4","20","10","5","5","3000","3","2"
"1408","145","3","4","20","10","5","5","193","108","164"
"1404","145","3","4","20","10","5","5","2468","0","0"
"1406","145","3","4","20","10","5","5","2271","0","0"
"1411","145","3","4","20","10","5","5","209","109","156"
"1407","145","3","4","20","10","5","5","3000","1","0"
"1409","145","3","4","20","10","5","5","2136","0","0"
"1414","145","3","4","20","10","5","5","194","108","154"
"1410","145","3","4","20","10","5","5","3000","3","1"
"1412","145","3","4","20","10","5","5","2296","0","0"
"1413","145","3","4","20","10","5","5","3000","1","0"
"1417","145","3","4","20","10","5","5","1388","0","0"
"1415","145","3","4","20","10","5","5","2528","0","0"
"1416","145","3","4","20","10","5","5","2718","0","0"
"1420","145","3","4","20","10","5","5","157","108","159"
"1419","145","3","4","20","10","5","5","2318","0","0"
"1423","145","3","4","20","10","5","5","192","108","164"
"1418","145","3","4","20","10","5","5","3000","3","2"
"1422","145","3","4","20","10","5","5","1475","0","0"
"1421","145","3","4","20","10","5","5","2882","0","0"
"1427","145","3","4","20","10","5","5","1302","0","0"
"1424","145","3","4","20","10","5","5","2426","0","0"
"1425","145","3","4","20","10","5","5","3000","2","0"
"1426","145","3","4","20","10","5","5","3000","2","1"
"1428","145","3","4","20","10","5","5","3000","2","0"
"1429","145","3","4","20","10","5","5","3000","1","0"
"1433","145","3","4","20","10","5","5","169","108","156"
"1430","145","3","4","20","10","5","5","3000","2","1"
"1431","145","3","4","20","10","5","5","2343","0","0"
"1435","145","3","4","20","10","5","5","1830","0","0"
"1434","145","3","4","20","10","5","5","2742","0","0"
"1432","145","3","4","20","10","5","5","3000","1","0"
"1439","145","3","4","20","10","5","5","168","108","153"
"1440","145","3","4","20","10","5","5","1068","0","0"
"1436","145","3","4","20","10","5","5","2766","0","0"
"1438","145","3","4","20","10","5","5","1990","0","0"
"1437","145","3","4","20","10","5","5","2349","0","0"
"1441","145","3","4","20","10","5","5","2655","0","0"
"1444","145","3","4","20","10","5","5","2338","0","0"
"1443","145","3","4","20","10","5","5","3000","4","3"
"1442","145","3","4","20","10","5","5","2756","0","0"
"1445","145","3","4","20","10","5","5","1752","0","0"
"1446","145","3","4","20","10","5","5","2552","0","0"
"1447","145","3","4","20","10","5","5","3000","2","1"
"1449","145","3","4","20","10","5","5","2554","0","0"
"1448","145","3","4","20","10","5","5","2421","0","0"
"1450","145","3","4","20","10","5","5","3000","1","0"
"1451","150","3","4","20","10","5","5","2321","0","0"
"1452","150","3","4","20","10","5","5","2117","0","0"
"1453","150","3","4","20","10","5","5","2144","0","0"
"1454","150","3","4","20","10","5","5","2772","0","0"
"1455","150","3","4","20","10","5","5","2821","0","0"
"1456","150","3","4","20","10","5","5","3000","1","0"
"1458","150","3","4","20","10","5","5","2129","0","0"
"1459","150","3","4","20","10","5","5","2580","0","0"
"1457","150","3","4","20","10","5","5","2416","0","0"
"1460","150","3","4","20","10","5","5","3000","1","0"
"1461","150","3","4","20","10","5","5","1978","0","0"
"1462","150","3","4","20","10","5","5","1960","0","0"
"1464","150","3","4","20","10","5","5","2492","0","0"
"1463","150","3","4","20","10","5","5","3000","2","1"
"1467","150","3","4","20","10","5","5","182","112","159"
"1466","150","3","4","20","10","5","5","2665","0","0"
"1469","150","3","4","20","10","5","5","175","112","157"
"1465","150","3","4","20","10","5","5","3000","1","0"
"1471","150","3","4","20","10","5","5","1560","0","0"
"1470","150","3","4","20","10","5","5","2040","0","0"
"1468","150","3","4","20","10","5","5","2434","0","0"
"1472","150","3","4","20","10","5","5","3000","2","0"
"1474","150","3","4","20","10","5","5","1831","0","0"
"1473","150","3","4","20","10","5","5","2519","0","0"
"1476","150","3","4","20","10","5","5","1994","0","0"
"1479","150","3","4","20","10","5","5","191","112","166"
"1475","150","3","4","20","10","5","5","2539","0","0"
"1477","150","3","4","20","10","5","5","3000","2","1"
"1478","150","3","4","20","10","5","5","3000","1","0"
"1480","150","3","4","20","10","5","5","2248","0","0"
"1482","150","3","4","20","10","5","5","2730","0","0"
"1481","150","3","4","20","10","5","5","3000","1","0"
"1483","150","3","4","20","10","5","5","2388","0","0"
"1484","150","3","4","20","10","5","5","3000","2","1"
"1485","150","3","4","20","10","5","5","2608","0","0"
"1487","150","3","4","20","10","5","5","2852","0","0"
"1486","150","3","4","20","10","5","5","2174","0","0"
"1488","150","3","4","20","10","5","5","2708","0","0"
"1489","150","3","4","20","10","5","5","2914","0","0"
"1490","150","3","4","20","10","5","5","2271","0","0"
"1494","150","3","4","20","10","5","5","124","112","150"
"1492","150","3","4","20","10","5","5","3000","2","1"
"1491","150","3","4","20","10","5","5","3000","5","3"
"1493","150","3","4","20","10","5","5","3000","1","0"
"1495","150","3","4","20","10","5","5","3000","6","3"
"1496","150","3","4","20","10","5","5","2873","0","0"
"1499","150","3","4","20","10","5","5","1966","0","0"
"1498","150","3","4","20","10","5","5","3000","2","1"
"1497","150","3","4","20","10","5","5","3000","1","0"
"1500","150","3","4","20","10","5","5","2573","0","0"
"1502","155","3","4","20","10","5","5","2296","0","0"
"1501","155","3","4","20","10","5","5","3000","5","2"
"1504","155","3","4","20","10","5","5","3000","2","1"
"1505","155","3","4","20","10","5","5","2345","0","0"
"1503","155","3","4","20","10","5","5","3000","1","0"
"1506","155","3","4","20","10","5","5","2264","0","0"
"1507","155","3","4","20","10","5","5","2108","0","0"
"1508","155","3","4","20","10","5","5","2365","0","0"
"1509","155","3","4","20","10","5","5","2064","0","0"
"1510","155","3","4","20","10","5","5","3000","1","0"
"1511","155","3","4","20","10","5","5","2876","0","0"
"1512","155","3","4","20","10","5","5","3000","1","0"
"1513","155","3","4","20","10","5","5","2879","0","0"
"1514","155","3","4","20","10","5","5","3000","2","1"
"1515","155","3","4","20","10","5","5","3000","1","0"
"1516","155","3","4","20","10","5","5","1995","0","0"
"1518","155","3","4","20","10","5","5","3000","1","0"
"1517","155","3","4","20","10","5","5","2524","0","0"
"1519","155","3","4","20","10","5","5","2907","0","0"
"1520","155","3","4","20","10","5","5","3000","3","1"
"1521","155","3","4","20","10","5","5","3000","2","1"
"1525","155","3","4","20","10","5","5","282","115","155"
"1523","155","3","4","20","10","5","5","2107","0","0"
"1524","155","3","4","20","10","5","5","2363","0","0"
"1522","155","3","4","20","10","5","5","3000","1","0"
"1526","155","3","4","20","10","5","5","3000","2","1"
"1527","155","3","4","20","10","5","5","2567","0","0"
"1528","155","3","4","20","10","5","5","2940","0","0"
"1529","155","3","4","20","10","5","5","3000","2","1"
"1531","155","3","4","20","10","5","5","3000","2","1"
"1530","155","3","4","20","10","5","5","2949","0","0"
"1532","155","3","4","20","10","5","5","2653","0","0"
"1534","155","3","4","20","10","5","5","166","115","169"
"1537","155","3","4","20","10","5","5","2004","0","0"
"1536","155","3","4","20","10","5","5","2885","0","0"
"1535","155","3","4","20","10","5","5","2986","0","0"
"1533","155","3","4","20","10","5","5","3000","2","1"
"1538","155","3","4","20","10","5","5","3000","7","3"
"1540","155","3","4","20","10","5","5","2571","0","0"
"1539","155","3","4","20","10","5","5","2533","0","0"
"1542","155","3","4","20","10","5","5","292","115","152"
"1541","155","3","4","20","10","5","5","2273","0","0"
"1544","155","3","4","20","10","5","5","1863","0","0"
"1543","155","3","4","20","10","5","5","3000","3","2"
"1545","155","3","4","20","10","5","5","3000","2","1"
"1546","155","3","4","20","10","5","5","2429","0","0"
"1547","155","3","4","20","10","5","5","3000","1","0"
"1548","155","3","4","20","10","5","5","2825","0","0"
"1549","155","3","4","20","10","5","5","3000","2","1"
"1551","160","3","4","20","10","5","5","2631","0","0"
"1552","160","3","4","20","10","5","5","2540","0","0"
"1553","160","3","4","20","10","5","5","2382","0","0"
"1550","155","3","4","20","10","5","5","3000","1","0"
"1554","160","3","4","20","10","5","5","3000","2","1"
"1555","160","3","4","20","10","5","5","3000","1","0"
"1556","160","3","4","20","10","5","5","3000","4","2"
"1558","160","3","4","20","10","5","5","3000","3","2"
"1557","160","3","4","20","10","5","5","2970","0","0"
"1561","160","3","4","20","10","5","5","137","120","179"
"1559","160","3","4","20","10","5","5","2319","0","0"
"1560","160","3","4","20","10","5","5","3000","5","4"
"1563","160","3","4","20","10","5","5","2369","0","0"
"1562","160","3","4","20","10","5","5","2200","0","0"
"1564","160","3","4","20","10","5","5","3000","4","2"
"1566","160","3","4","20","10","5","5","1905","0","0"
"1565","160","3","4","20","10","5","5","2848","0","0"
"1568","160","3","4","20","10","5","5","2821","0","0"
"1567","160","3","4","20","10","5","5","2479","0","0"
"1569","160","3","4","20","10","5","5","3000","1","0"
"1570","160","3","4","20","10","5","5","1916","0","0"
"1573","160","3","4","20","10","5","5","179","119","174"
"1571","160","3","4","20","10","5","5","2235","0","0"
"1574","160","3","4","20","10","5","5","2668","0","0"
"1575","160","3","4","20","10","5","5","2460","0","0"
"1572","160","3","4","20","10","5","5","3000","1","0"
"1576","160","3","4","20","10","5","5","2596","0","0"
"1577","160","3","4","20","10","5","5","3000","2","1"
"1578","160","3","4","20","10","5","5","2898","0","0"
"1580","160","3","4","20","10","5","5","2500","0","0"
"1579","160","3","4","20","10","5","5","3000","2","1"
"1582","160","3","4","20","10","5","5","2237","0","0"
"1581","160","3","4","20","10","5","5","2608","0","0"
"1583","160","3","4","20","10","5","5","3000","2","1"
"1587","160","3","4","20","10","5","5","272","119","162"
"1586","160","3","4","20","10","5","5","2270","0","0"
"1585","160","3","4","20","10","5","5","3000","1","0"
"1584","160","3","4","20","10","5","5","2515","0","0"
"1590","160","3","4","20","10","5","5","225","119","178"
"1588","160","3","4","20","10","5","5","2899","0","0"
"1589","160","3","4","20","10","5","5","3000","2","1"
"1591","160","3","4","20","10","5","5","2652","0","0"
"1594","160","3","4","20","10","5","5","186","119","172"
"1592","160","3","4","20","10","5","5","3000","2","1"
"1593","160","3","4","20","10","5","5","2945","0","0"
"1595","160","3","4","20","10","5","5","2248","0","0"
"1596","160","3","4","20","10","5","5","3000","2","1"
"1597","160","3","4","20","10","5","5","3000","2","1"
"1598","160","3","4","20","10","5","5","1820","0","0"
"1599","160","3","4","20","10","5","5","187","120","179"
"1602","165","3","4","20","10","5","5","2151","0","0"
"1600","160","3","4","20","10","5","5","2533","0","0"
"1601","165","3","4","20","10","5","5","3000","7","3"
"1604","165","3","4","20","10","5","5","1641","0","0"
"1603","165","3","4","20","10","5","5","3000","2","0"
"1605","165","3","4","20","10","5","5","2860","0","0"
"1606","165","3","4","20","10","5","5","2804","0","0"
"1607","165","3","4","20","10","5","5","2697","0","0"
"1608","165","3","4","20","10","5","5","2248","0","0"
"1610","165","3","4","20","10","5","5","2342","0","0"
"1609","165","3","4","20","10","5","5","3000","5","3"
"1611","165","3","4","20","10","5","5","2441","0","0"
"1612","165","3","4","20","10","5","5","2527","0","0"
"1615","165","3","4","20","10","5","5","2054","0","0"
"1613","165","3","4","20","10","5","5","3000","2","1"
"1614","165","3","4","20","10","5","5","3000","1","0"
"1616","165","3","4","20","10","5","5","2706","0","0"
"1617","165","3","4","20","10","5","5","3000","1","0"
"1621","165","3","4","20","10","5","5","191","125","171"
"1618","165","3","4","20","10","5","5","2985","0","0"
"1619","165","3","4","20","10","5","5","3000","2","1"
"1622","165","3","4","20","10","5","5","2065","0","0"
"1620","165","3","4","20","10","5","5","1960","0","0"
"1623","165","3","4","20","10","5","5","3000","2","1"
"1624","165","3","4","20","10","5","5","2919","0","0"
"1625","165","3","4","20","10","5","5","2599","0","0"
"1627","165","3","4","20","10","5","5","2396","0","0"
"1626","165","3","4","20","10","5","5","2637","0","0"
"1630","165","3","4","20","10","5","5","283","123","174"
"1628","165","3","4","20","10","5","5","2636","0","0"
"1631","165","3","4","20","10","5","5","302","123","169"
"1633","165","3","4","20","10","5","5","2189","0","0"
"1629","165","3","4","20","10","5","5","3000","1","0"
"1632","165","3","4","20","10","5","5","3000","4","2"
"1634","165","3","4","20","10","5","5","3000","2","1"
"1636","165","3","4","20","10","5","5","2654","0","0"
"1635","165","3","4","20","10","5","5","3000","1","0"
"1637","165","3","4","20","10","5","5","3000","3","2"
"1639","165","3","4","20","10","5","5","2048","0","0"
"1638","165","3","4","20","10","5","5","2656","0","0"
"1640","165","3","4","20","10","5","5","2891","0","0"
"1641","165","3","4","20","10","5","5","2905","0","0"
"1645","165","3","4","20","10","5","5","231","123","161"
"1642","165","3","4","20","10","5","5","2529","0","0"
"1646","165","3","4","20","10","5","5","165","123","185"
"1644","165","3","4","20","10","5","5","2169","0","0"
"1643","165","3","4","20","10","5","5","3000","2","1"
"1648","165","3","4","20","10","5","5","2295","0","0"
"1647","165","3","4","20","10","5","5","2539","0","0"
"1649","165","3","4","20","10","5","5","3000","0","0"
"1651","170","3","4","20","10","5","5","2244","0","0"
"1652","170","3","4","20","10","5","5","2057","0","0"
"1655","170","3","4","20","10","5","5","260","126","178"
"1654","170","3","4","20","10","5","5","2064","0","0"
"1650","165","3","4","20","10","5","5","3000","1","0"
"1653","170","3","4","20","10","5","5","3000","1","0"
"1656","170","3","4","20","10","5","5","2987","0","0"
"1659","170","3","4","20","10","5","5","2508","0","0"
"1657","170","3","4","20","10","5","5","2967","0","0"
"1658","170","3","4","20","10","5","5","2541","0","0"
"1660","170","3","4","20","10","5","5","2912","0","0"
"1662","170","3","4","20","10","5","5","2671","0","0"
"1661","170","3","4","20","10","5","5","2608","0","0"
"1664","170","3","4","20","10","5","5","2341","0","0"
"1663","170","3","4","20","10","5","5","3000","2","1"
"1666","170","3","4","20","10","5","5","2048","0","0"
"1665","170","3","4","20","10","5","5","2714","0","0"
"1667","170","3","4","20","10","5","5","3000","4","1"
"1669","170","3","4","20","10","5","5","3000","3","1"
"1670","170","3","4","20","10","5","5","3000","1","0"
"1668","170","3","4","20","10","5","5","3000","1","0"
"1672","170","3","4","20","10","5","5","1727","0","0"
"1671","170","3","4","20","10","5","5","2736","0","0"
"1673","170","3","4","20","10","5","5","2860","0","0"
"1675","170","3","4","20","10","5","5","2072","0","0"
"1676","170","3","4","20","10","5","5","2417","0","0"
"1674","170","3","4","20","10","5","5","3000","2","1"
"1680","170","3","4","20","10","5","5","150","126","186"
"1677","170","3","4","20","10","5","5","2122","0","0"
"1678","170","3","4","20","10","5","5","2282","0","0"
"1681","170","3","4","20","10","5","5","1457","0","0"
"1679","170","3","4","20","10","5","5","2800","0","0"
"1682","170","3","4","20","10","5","5","2644","0","0"
"1683","170","3","4","20","10","5","5","3000","2","1"
"1685","170","3","4","20","10","5","5","2024","0","0"
"1686","170","3","4","20","10","5","5","2325","0","0"
"1684","170","3","4","20","10","5","5","3000","1","0"
"1688","170","3","4","20","10","5","5","3000","1","0"
"1687","170","3","4","20","10","5","5","3000","2","1"
"1689","170","3","4","20","10","5","5","2002","0","0"
"1690","170","3","4","20","10","5","5","1807","0","0"
"1694","170","3","4","20","10","5","5","207","126","182"
"1692","170","3","4","20","10","5","5","1966","0","0"
"1691","170","3","4","20","10","5","5","2979","0","0"
"1693","170","3","4","20","10","5","5","2582","0","0"
"1696","170","3","4","20","10","5","5","2750","0","0"
"1695","170","3","4","20","10","5","5","2413","0","0"
"1700","170","3","4","20","10","5","5","112","127","188"
"1697","170","3","4","20","10","5","5","3000","1","0"
"1698","170","3","4","20","10","5","5","1985","0","0"
"1699","170","3","4","20","10","5","5","2990","0","0"
"1702","175","3","4","20","10","5","5","3000","1","0"
"1703","175","3","4","20","10","5","5","3000","2","1"
"1701","175","3","4","20","10","5","5","2722","0","0"
"1704","175","3","4","20","10","5","5","2830","0","0"
"1706","175","3","4","20","10","5","5","2327","0","0"
"1705","175","3","4","20","10","5","5","3000","3","1"
"1707","175","3","4","20","10","5","5","2822","0","0"
"1708","175","3","4","20","10","5","5","3000","2","0"
"1709","175","3","4","20","10","5","5","2268","0","0"
"1710","175","3","4","20","10","5","5","3000","5","2"
"1712","175","3","4","20","10","5","5","2443","0","0"
"1711","175","3","4","20","10","5","5","2978","0","0"
"1713","175","3","4","20","10","5","5","3000","7","4"
"1716","175","3","4","20","10","5","5","218","130","172"
"1717","175","3","4","20","10","5","5","218","130","170"
"1714","175","3","4","20","10","5","5","2507","0","0"
"1715","175","3","4","20","10","5","5","2436","0","0"
"1719","175","3","4","20","10","5","5","3000","2","1"
"1718","175","3","4","20","10","5","5","3000","2","1"
"1720","175","3","4","20","10","5","5","3000","1","0"
"1721","175","3","4","20","10","5","5","2824","0","0"
"1722","175","3","4","20","10","5","5","2216","0","0"
"1724","175","3","4","20","10","5","5","2266","0","0"
"1723","175","3","4","20","10","5","5","3000","1","0"
"1725","175","3","4","20","10","5","5","2715","0","0"
"1726","175","3","4","20","10","5","5","2149","0","0"
"1727","175","3","4","20","10","5","5","3000","2","1"
"1728","175","3","4","20","10","5","5","2139","0","0"
"1729","175","3","4","20","10","5","5","2940","0","0"
"1730","175","3","4","20","10","5","5","3000","1","0"
"1731","175","3","4","20","10","5","5","2876","0","0"
"1733","175","3","4","20","10","5","5","3000","2","1"
"1734","175","3","4","20","10","5","5","3000","2","1"
"1735","175","3","4","20","10","5","5","1817","0","0"
"1732","175","3","4","20","10","5","5","3000","1","0"
"1736","175","3","4","20","10","5","5","2234","0","0"
"1738","175","3","4","20","10","5","5","2660","0","0"
"1737","175","3","4","20","10","5","5","3000","4","2"
"1739","175","3","4","20","10","5","5","3000","3","2"
"1740","175","3","4","20","10","5","5","2588","0","0"
"1744","175","3","4","20","10","5","5","228","130","182"
"1741","175","3","4","20","10","5","5","2836","0","0"
"1742","175","3","4","20","10","5","5","3000","1","0"
"1745","175","3","4","20","10","5","5","2504","0","0"
"1747","175","3","4","20","10","5","5","2020","0","0"
"1743","175","3","4","20","10","5","5","2656","0","0"
"1746","175","3","4","20","10","5","5","2858","0","0"
"1749","175","3","4","20","10","5","5","2343","0","0"
"1748","175","3","4","20","10","5","5","3000","2","1"
"1751","180","3","4","20","10","5","5","1960","0","0"
"1750","175","3","4","20","10","5","5","3000","2","1"
"1752","180","3","4","20","10","5","5","3000","1","0"
"1753","180","3","4","20","10","5","5","3000","3","1"
"1754","180","3","4","20","10","5","5","2985","0","0"
"1756","180","3","4","20","10","5","5","2855","0","0"
"1755","180","3","4","20","10","5","5","3000","2","1"
"1760","180","3","4","20","10","5","5","154","134","203"
"1758","180","3","4","20","10","5","5","2685","0","0"
"1757","180","3","4","20","10","5","5","3000","2","1"
"1763","180","3","4","20","10","5","5","203","134","184"
"1761","180","3","4","20","10","5","5","1642","0","0"
"1759","180","3","4","20","10","5","5","2695","0","0"
"1762","180","3","4","20","10","5","5","3000","4","2"
"1764","180","3","4","20","10","5","5","2747","0","0"
"1766","180","3","4","20","10","5","5","2913","0","0"
"1765","180","3","4","20","10","5","5","2913","0","0"
"1768","180","3","4","20","10","5","5","1946","0","0"
"1767","180","3","4","20","10","5","5","2542","0","0"
"1769","180","3","4","20","10","5","5","2495","0","0"
"1771","180","3","4","20","10","5","5","2392","0","0"
"1772","180","3","4","20","10","5","5","3000","1","0"
"1770","180","3","4","20","10","5","5","3000","2","1"
"1774","180","3","4","20","10","5","5","2325","0","0"
"1773","180","3","4","20","10","5","5","3000","2","1"
"1775","180","3","4","20","10","5","5","2955","0","0"
"1776","180","3","4","20","10","5","5","3000","2","1"
"1777","180","3","4","20","10","5","5","3000","5","3"
"1778","180","3","4","20","10","5","5","3000","1","0"
"1781","180","3","4","20","10","5","5","133","134","182"
"1782","180","3","4","20","10","5","5","259","134","196"
"1779","180","3","4","20","10","5","5","3000","3","2"
"1783","180","3","4","20","10","5","5","2255","0","0"
"1784","180","3","4","20","10","5","5","2165","0","0"
"1785","180","3","4","20","10","5","5","2341","0","0"
"1780","180","3","4","20","10","5","5","3000","1","0"
"1787","180","3","4","20","10","5","5","2407","0","0"
"1786","180","3","4","20","10","5","5","2730","0","0"
"1790","180","3","4","20","10","5","5","178","134","206"
"1788","180","3","4","20","10","5","5","2751","0","0"
"1789","180","3","4","20","10","5","5","2468","0","0"
"1791","180","3","4","20","10","5","5","2527","0","0"
"1792","180","3","4","20","10","5","5","3000","2","1"
"1793","180","3","4","20","10","5","5","2866","0","0"
"1794","180","3","4","20","10","5","5","2104","0","0"
"1795","180","3","4","20","10","5","5","3000","2","1"
"1796","180","3","4","20","10","5","5","3000","1","0"
"1797","180","3","4","20","10","5","5","3000","2","1"
