"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network.nlogo"
"virus-check-frequency 0-20"
"03/08/2024 14:57:08:846 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","average-node-degree","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"563","50","4","20","11","3","5","5","100","38","59"
"564","50","4","20","11","3","5","5","100","38","54"
"565","50","4","20","11","3","5","5","267","38","52"
"558","50","4","20","11","3","5","5","1880","0","0"
"566","50","4","20","11","3","5","5","71","38","53"
"556","50","4","20","11","3","5","5","2384","0","0"
"568","50","4","20","11","3","5","5","86","38","58"
"570","50","4","20","11","3","5","5","96","38","59"
"571","50","4","20","11","3","5","5","69","38","54"
"561","50","4","20","11","3","5","5","1864","0","0"
"572","50","4","20","11","3","5","5","209","38","43"
"573","50","4","20","11","3","5","5","132","39","54"
"567","50","4","20","11","3","5","5","1866","0","0"
"569","50","4","20","11","3","5","5","1796","0","0"
"576","50","4","20","11","3","5","5","95","38","57"
"577","50","4","20","11","3","5","5","122","39","57"
"578","50","4","20","11","3","5","5","62","38","64"
"579","50","4","20","11","3","5","5","105","38","55"
"574","50","4","20","11","3","5","5","3000","3","2"
"582","50","4","20","11","3","5","5","59","38","60"
"580","50","4","20","11","3","5","5","2143","0","0"
"584","50","4","20","11","3","5","5","159","38","51"
"585","50","4","20","11","3","5","5","107","38","59"
"581","50","4","20","11","3","5","5","2582","0","0"
"575","50","4","20","11","3","5","5","3000","2","1"
"583","50","4","20","11","3","5","5","1915","0","0"
"589","50","4","20","11","3","5","5","48","39","61"
"586","50","4","20","11","3","5","5","1595","0","0"
"591","50","4","20","11","3","5","5","71","39","57"
"590","50","4","20","11","3","5","5","1803","0","0"
"593","50","4","20","11","3","5","5","83","38","49"
"587","50","4","20","11","3","5","5","3000","3","2"
"594","50","4","20","11","3","5","5","176","38","56"
"595","50","4","20","11","3","5","5","184","38","55"
"597","50","4","20","11","3","5","5","67","38","55"
"592","50","4","20","11","3","5","5","2356","0","0"
"599","50","4","20","11","3","5","5","84","38","52"
"600","50","4","20","11","3","5","5","48","38","61"
"601","50","4","20","12","3","5","5","303","38","54"
"602","50","4","20","12","3","5","5","74","38","59"
"598","50","4","20","11","3","5","5","1755","0","0"
"588","50","4","20","11","3","5","5","3000","3","1"
"604","50","4","20","12","3","5","5","45","38","54"
"606","50","4","20","12","3","5","5","40","38","57"
"596","50","4","20","11","3","5","5","2731","0","0"
"608","50","4","20","12","3","5","5","48","38","61"
"603","50","4","20","12","3","5","5","3000","2","1"
"610","50","4","20","12","3","5","5","63","38","58"
"611","50","4","20","12","3","5","5","83","38","52"
"612","50","4","20","12","3","5","5","69","38","56"
"609","50","4","20","12","3","5","5","2124","0","0"
"607","50","4","20","12","3","5","5","3000","2","1"
"605","50","4","20","12","3","5","5","2367","0","0"
"616","50","4","20","12","3","5","5","145","39","58"
"617","50","4","20","12","3","5","5","90","38","51"
"618","50","4","20","12","3","5","5","69","38","58"
"619","50","4","20","12","3","5","5","55","38","58"
"614","50","4","20","12","3","5","5","2374","0","0"
"621","50","4","20","12","3","5","5","46","38","60"
"613","50","4","20","12","3","5","5","2933","0","0"
"623","50","4","20","12","3","5","5","82","38","57"
"624","50","4","20","12","3","5","5","65","38","53"
"625","50","4","20","12","3","5","5","132","38","54"
"615","50","4","20","12","3","5","5","2898","0","0"
"627","50","4","20","12","3","5","5","107","38","61"
"622","50","4","20","12","3","5","5","3000","2","1"
"629","50","4","20","12","3","5","5","44","38","59"
"620","50","4","20","12","3","5","5","2654","0","0"
"626","50","4","20","12","3","5","5","2429","0","0"
"632","50","4","20","12","3","5","5","57","38","55"
"633","50","4","20","12","3","5","5","106","38","60"
"634","50","4","20","12","3","5","5","97","38","56"
"635","50","4","20","12","3","5","5","96","38","56"
"628","50","4","20","12","3","5","5","3000","2","1"
"637","50","4","20","12","3","5","5","43","38","63"
"630","50","4","20","12","3","5","5","2004","0","0"
"631","50","4","20","12","3","5","5","1956","0","0"
"640","50","4","20","12","3","5","5","69","38","62"
"641","50","4","20","12","3","5","5","43","38","57"
"642","50","4","20","12","3","5","5","84","38","50"
"636","50","4","20","12","3","5","5","2821","0","0"
"644","50","4","20","12","3","5","5","46","38","56"
"638","50","4","20","12","3","5","5","2729","0","0"
"639","50","4","20","12","3","5","5","2209","0","0"
"645","50","4","20","12","3","5","5","2112","0","0"
"648","50","4","20","12","3","5","5","49","38","56"
"649","50","4","20","12","3","5","5","129","38","56"
"650","50","4","20","12","3","5","5","93","38","52"
"646","50","4","20","12","3","5","5","2624","0","0"
"652","50","4","20","13","3","5","5","61","38","59"
"647","50","4","20","12","3","5","5","2190","0","0"
"653","50","4","20","13","3","5","5","50","38","58"
"654","50","4","20","13","3","5","5","96","38","60"
"643","50","4","20","12","3","5","5","2194","0","0"
"651","50","4","20","13","3","5","5","2739","0","0"
"656","50","4","20","13","3","5","5","2229","0","0"
"658","50","4","20","13","3","5","5","71","38","55"
"660","50","4","20","13","3","5","5","46","38","54"
"661","50","4","20","13","3","5","5","62","38","51"
"659","50","4","20","13","3","5","5","127","38","55"
"662","50","4","20","13","3","5","5","133","39","63"
"664","50","4","20","13","3","5","5","89","38","57"
"655","50","4","20","13","3","5","5","3000","1","0"
"657","50","4","20","13","3","5","5","2072","0","0"
"667","50","4","20","13","3","5","5","84","38","58"
"663","50","4","20","13","3","5","5","3000","1","0"
"665","50","4","20","13","3","5","5","2571","0","0"
"669","50","4","20","13","3","5","5","90","38","58"
"666","50","4","20","13","3","5","5","3000","1","0"
"668","50","4","20","13","3","5","5","1910","0","0"
"672","50","4","20","13","3","5","5","161","38","54"
"673","50","4","20","13","3","5","5","108","38","64"
"675","50","4","20","13","3","5","5","66","38","58"
"674","50","4","20","13","3","5","5","146","38","51"
"670","50","4","20","13","3","5","5","2673","0","0"
"671","50","4","20","13","3","5","5","3000","2","1"
"677","50","4","20","13","3","5","5","2722","0","0"
"680","50","4","20","13","3","5","5","67","40","59"
"681","50","4","20","13","3","5","5","49","38","57"
"682","50","4","20","13","3","5","5","85","38","59"
"679","50","4","20","13","3","5","5","1802","0","0"
"684","50","4","20","13","3","5","5","110","38","62"
"685","50","4","20","13","3","5","5","48","38","61"
"686","50","4","20","13","3","5","5","63","38","59"
"687","50","4","20","13","3","5","5","80","38","64"
"676","50","4","20","13","3","5","5","2470","0","0"
"689","50","4","20","13","3","5","5","89","38","54"
"678","50","4","20","13","3","5","5","3000","2","1"
"690","50","4","20","13","3","5","5","94","38","58"
"692","50","4","20","13","3","5","5","31","38","58"
"691","50","4","20","13","3","5","5","150","38","56"
"683","50","4","20","13","3","5","5","3000","1","0"
"695","50","4","20","13","3","5","5","68","38","54"
"696","50","4","20","13","3","5","5","108","38","48"
"693","50","4","20","13","3","5","5","2155","0","0"
"698","50","4","20","13","3","5","5","61","38","59"
"699","50","4","20","13","3","5","5","66","38","53"
"688","50","4","20","13","3","5","5","2716","0","0"
"701","50","4","20","14","3","5","5","110","38","66"
"700","50","4","20","13","3","5","5","196","38","55"
"703","50","4","20","14","3","5","5","48","38","57"
"704","50","4","20","14","3","5","5","105","39","56"
"705","50","4","20","14","3","5","5","61","39","55"
"706","50","4","20","14","3","5","5","41","38","59"
"707","50","4","20","14","3","5","5","61","38","60"
"694","50","4","20","13","3","5","5","3000","2","1"
"709","50","4","20","14","3","5","5","51","38","64"
"697","50","4","20","13","3","5","5","2345","0","0"
"702","50","4","20","14","3","5","5","1813","0","0"
"710","50","4","20","14","3","5","5","2035","0","0"
"713","50","4","20","14","3","5","5","66","38","59"
"714","50","4","20","14","3","5","5","49","38","55"
"715","50","4","20","14","3","5","5","66","38","62"
"716","50","4","20","14","3","5","5","83","38","58"
"712","50","4","20","14","3","5","5","1850","0","0"
"717","50","4","20","14","3","5","5","66","38","61"
"719","50","4","20","14","3","5","5","49","39","60"
"708","50","4","20","14","3","5","5","2104","0","0"
"720","50","4","20","14","3","5","5","73","39","59"
"721","50","4","20","14","3","5","5","97","38","56"
"723","50","4","20","14","3","5","5","44","40","59"
"724","50","4","20","14","3","5","5","197","38","48"
"725","50","4","20","14","3","5","5","73","38","52"
"726","50","4","20","14","3","5","5","61","38","56"
"711","50","4","20","14","3","5","5","3000","1","0"
"728","50","4","20","14","3","5","5","97","38","50"
"722","50","4","20","14","3","5","5","1780","0","0"
"730","50","4","20","14","3","5","5","48","38","59"
"729","50","4","20","14","3","5","5","2247","0","0"
"718","50","4","20","14","3","5","5","3000","2","1"
"733","50","4","20","14","3","5","5","49","38","60"
"731","50","4","20","14","3","5","5","1981","0","0"
"735","50","4","20","14","3","5","5","136","38","57"
"727","50","4","20","14","3","5","5","2786","0","0"
"737","50","4","20","14","3","5","5","148","38","56"
"734","50","4","20","14","3","5","5","2483","0","0"
"739","50","4","20","14","3","5","5","74","38","57"
"740","50","4","20","14","3","5","5","75","39","58"
"732","50","4","20","14","3","5","5","3000","2","1"
"742","50","4","20","14","3","5","5","48","38","56"
"741","50","4","20","14","3","5","5","134","38","54"
"736","50","4","20","14","3","5","5","2440","0","0"
"743","50","4","20","14","3","5","5","2447","0","0"
"744","50","4","20","14","3","5","5","3000","1","0"
"745","50","4","20","14","3","5","5","3000","2","1"
"748","50","4","20","14","3","5","5","84","38","64"
"749","50","4","20","14","3","5","5","38","38","57"
"750","50","4","20","14","3","5","5","53","38","58"
"751","50","4","20","15","3","5","5","39","38","59"
"738","50","4","20","14","3","5","5","3000","2","0"
"752","50","4","20","15","3","5","5","253","39","58"
"747","50","4","20","14","3","5","5","2221","0","0"
"755","50","4","20","15","3","5","5","56","38","51"
"756","50","4","20","15","3","5","5","84","38","50"
"757","50","4","20","15","3","5","5","107","38","59"
"746","50","4","20","14","3","5","5","2499","0","0"
"753","50","4","20","15","3","5","5","3000","7","5"
"754","50","4","20","15","3","5","5","2567","0","0"
"761","50","4","20","15","3","5","5","46","39","60"
"760","50","4","20","15","3","5","5","95","38","64"
"763","50","4","20","15","3","5","5","52","38","56"
"764","50","4","20","15","3","5","5","75","38","57"
"758","50","4","20","15","3","5","5","2724","0","0"
"766","50","4","20","15","3","5","5","82","38","60"
"759","50","4","20","15","3","5","5","2858","0","0"
"762","50","4","20","15","3","5","5","1958","0","0"
"765","50","4","20","15","3","5","5","1995","0","0"
"770","50","4","20","15","3","5","5","105","38","57"
"771","50","4","20","15","3","5","5","30","38","57"
"772","50","4","20","15","3","5","5","56","40","63"
"773","50","4","20","15","3","5","5","127","38","42"
"774","50","4","20","15","3","5","5","48","39","59"
"775","50","4","20","15","3","5","5","90","39","60"
"776","50","4","20","15","3","5","5","134","38","51"
"767","50","4","20","15","3","5","5","3000","2","1"
"768","50","4","20","15","3","5","5","2607","0","0"
"778","50","4","20","15","3","5","5","132","38","48"
"780","50","4","20","15","3","5","5","89","39","57"
"781","50","4","20","15","3","5","5","120","38","66"
"782","50","4","20","15","3","5","5","176","38","54"
"783","50","4","20","15","3","5","5","107","38","63"
"784","50","4","20","15","3","5","5","68","38","50"
"769","50","4","20","15","3","5","5","3000","7","3"
"785","50","4","20","15","3","5","5","38","38","60"
"786","50","4","20","15","3","5","5","66","38","56"
"779","50","4","20","15","3","5","5","3000","2","0"
"789","50","4","20","15","3","5","5","80","38","56"
"787","50","4","20","15","3","5","5","2485","0","0"
"777","50","4","20","15","3","5","5","2512","0","0"
"792","50","4","20","15","3","5","5","71","38","55"
"793","50","4","20","15","3","5","5","108","39","59"
"794","50","4","20","15","3","5","5","58","38","56"
"795","50","4","20","15","3","5","5","58","40","56"
"788","50","4","20","15","3","5","5","3000","3","1"
"796","50","4","20","15","3","5","5","142","38","51"
"798","50","4","20","15","3","5","5","135","38","50"
"791","50","4","20","15","3","5","5","2522","0","0"
"800","50","4","20","15","3","5","5","49","38","58"
"790","50","4","20","15","3","5","5","3000","1","0"
"802","50","4","20","16","3","5","5","69","38","57"
"803","50","4","20","16","3","5","5","98","38","54"
"804","50","4","20","16","3","5","5","107","38","57"
"805","50","4","20","16","3","5","5","111","38","57"
"799","50","4","20","15","3","5","5","1849","0","0"
"807","50","4","20","16","3","5","5","139","38","56"
"797","50","4","20","15","3","5","5","3000","7","3"
"809","50","4","20","16","3","5","5","62","38","56"
"808","50","4","20","16","3","5","5","107","38","52"
"811","50","4","20","16","3","5","5","115","38","50"
"810","50","4","20","16","3","5","5","133","38","54"
"813","50","4","20","16","3","5","5","64","39","55"
"812","50","4","20","16","3","5","5","71","38","54"
"814","50","4","20","16","3","5","5","64","38","57"
"816","50","4","20","16","3","5","5","49","38","55"
"815","50","4","20","16","3","5","5","133","38","54"
"801","50","4","20","16","3","5","5","3000","2","1"
"806","50","4","20","16","3","5","5","3000","4","2"
"820","50","4","20","16","3","5","5","76","38","61"
"821","50","4","20","16","3","5","5","60","38","60"
"817","50","4","20","16","3","5","5","2843","0","0"
"823","50","4","20","16","3","5","5","65","38","56"
"819","50","4","20","16","3","5","5","3000","4","2"
"818","50","4","20","16","3","5","5","3000","2","1"
"825","50","4","20","16","3","5","5","64","38","57"
"827","50","4","20","16","3","5","5","100","38","50"
"828","50","4","20","16","3","5","5","127","38","52"
"822","50","4","20","16","3","5","5","3000","1","0"
"830","50","4","20","16","3","5","5","46","38","59"
"831","50","4","20","16","3","5","5","137","38","56"
"824","50","4","20","16","3","5","5","3000","1","0"
"833","50","4","20","16","3","5","5","57","38","56"
"832","50","4","20","16","3","5","5","104","38","55"
"835","50","4","20","16","3","5","5","73","38","57"
"834","50","4","20","16","3","5","5","192","38","62"
"837","50","4","20","16","3","5","5","112","38","59"
"838","50","4","20","16","3","5","5","53","38","59"
"829","50","4","20","16","3","5","5","3000","1","0"
"826","50","4","20","16","3","5","5","3000","2","1"
"841","50","4","20","16","3","5","5","69","38","51"
"836","50","4","20","16","3","5","5","3000","1","0"
"843","50","4","20","16","3","5","5","65","38","57"
"844","50","4","20","16","3","5","5","67","38","58"
"845","50","4","20","16","3","5","5","46","38","59"
"839","50","4","20","16","3","5","5","2938","0","0"
"846","50","4","20","16","3","5","5","85","38","53"
"848","50","4","20","16","3","5","5","89","39","63"
"847","50","4","20","16","3","5","5","163","38","56"
"849","50","4","20","16","3","5","5","72","39","56"
"851","50","4","20","17","3","5","5","79","38","57"
"840","50","4","20","16","3","5","5","3000","3","2"
"850","50","4","20","16","3","5","5","3000","3","1"
"852","50","4","20","17","3","5","5","3000","3","2"
"854","50","4","20","17","3","5","5","280","38","48"
"856","50","4","20","17","3","5","5","78","38","53"
"857","50","4","20","17","3","5","5","85","38","65"
"853","50","4","20","17","3","5","5","3000","6","2"
"859","50","4","20","17","3","5","5","48","38","57"
"858","50","4","20","17","3","5","5","76","38","64"
"842","50","4","20","16","3","5","5","3000","1","0"
"860","50","4","20","17","3","5","5","105","38","57"
"862","50","4","20","17","3","5","5","82","38","60"
"863","50","4","20","17","3","5","5","42","38","59"
"864","50","4","20","17","3","5","5","100","38","57"
"866","50","4","20","17","3","5","5","99","38","60"
"867","50","4","20","17","3","5","5","90","38","59"
"855","50","4","20","17","3","5","5","2990","0","0"
"869","50","4","20","17","3","5","5","48","38","56"
"861","50","4","20","17","3","5","5","3000","1","0"
"871","50","4","20","17","3","5","5","102","38","54"
"872","50","4","20","17","3","5","5","127","38","54"
"865","50","4","20","17","3","5","5","3000","4","1"
"874","50","4","20","17","3","5","5","133","38","57"
"875","50","4","20","17","3","5","5","39","38","61"
"876","50","4","20","17","3","5","5","46","38","58"
"877","50","4","20","17","3","5","5","90","38","66"
"878","50","4","20","17","3","5","5","40","38","57"
"879","50","4","20","17","3","5","5","68","38","60"
"870","50","4","20","17","3","5","5","3000","2","1"
"873","50","4","20","17","3","5","5","3000","3","1"
"882","50","4","20","17","3","5","5","122","38","52"
"883","50","4","20","17","3","5","5","121","38","51"
"884","50","4","20","17","3","5","5","57","38","56"
"885","50","4","20","17","3","5","5","53","38","55"
"880","50","4","20","17","3","5","5","2699","0","0"
"868","50","4","20","17","3","5","5","3000","4","2"
"886","50","4","20","17","3","5","5","50","38","59"
"888","50","4","20","17","3","5","5","56","38","66"
"887","50","4","20","17","3","5","5","120","38","57"
"891","50","4","20","17","3","5","5","63","38","56"
"892","50","4","20","17","3","5","5","134","38","56"
"893","50","4","20","17","3","5","5","65","38","50"
"894","50","4","20","17","3","5","5","96","39","63"
"895","50","4","20","17","3","5","5","159","38","54"
"896","50","4","20","17","3","5","5","74","38","60"
"897","50","4","20","17","3","5","5","54","38","60"
"898","50","4","20","17","3","5","5","116","38","56"
"899","50","4","20","17","3","5","5","137","40","54"
"900","50","4","20","17","3","5","5","47","38","60"
"901","50","4","20","18","3","5","5","67","38","57"
"881","50","4","20","17","3","5","5","3000","2","1"
"903","50","4","20","18","3","5","5","62","38","53"
"889","50","4","20","17","3","5","5","3000","2","1"
"905","50","4","20","18","3","5","5","100","39","56"
"906","50","4","20","18","3","5","5","48","38","62"
"890","50","4","20","17","3","5","5","3000","7","5"
"904","50","4","20","18","3","5","5","3000","8","6"
"902","50","4","20","18","3","5","5","3000","8","4"
"909","50","4","20","18","3","5","5","76","39","64"
"910","50","4","20","18","3","5","5","120","38","51"
"911","50","4","20","18","3","5","5","49","38","58"
"912","50","4","20","18","3","5","5","54","38","56"
"913","50","4","20","18","3","5","5","69","38","53"
"915","50","4","20","18","3","5","5","55","38","53"
"907","50","4","20","18","3","5","5","3000","3","1"
"917","50","4","20","18","3","5","5","68","38","59"
"916","50","4","20","18","3","5","5","3000","2","1"
"914","50","4","20","18","3","5","5","3000","6","3"
"918","50","4","20","18","3","5","5","3000","6","4"
"908","50","4","20","18","3","5","5","3000","3","2"
"919","50","4","20","18","3","5","5","2721","0","0"
"923","50","4","20","18","3","5","5","86","38","59"
"920","50","4","20","18","3","5","5","3000","4","2"
"925","50","4","20","18","3","5","5","102","38","50"
"926","50","4","20","18","3","5","5","71","38","57"
"927","50","4","20","18","3","5","5","110","38","53"
"928","50","4","20","18","3","5","5","115","38","54"
"929","50","4","20","18","3","5","5","34","38","56"
"921","50","4","20","18","3","5","5","3000","2","1"
"930","50","4","20","18","3","5","5","97","38","54"
"931","50","4","20","18","3","5","5","91","38","62"
"932","50","4","20","18","3","5","5","56","38","60"
"934","50","4","20","18","3","5","5","59","38","58"
"935","50","4","20","18","3","5","5","49","38","53"
"936","50","4","20","18","3","5","5","42","38","58"
"937","50","4","20","18","3","5","5","45","38","55"
"922","50","4","20","18","3","5","5","3000","6","3"
"938","50","4","20","18","3","5","5","59","38","58"
"940","50","4","20","18","3","5","5","52","38","56"
"941","50","4","20","18","3","5","5","63","38","58"
"942","50","4","20","18","3","5","5","39","38","53"
"924","50","4","20","18","3","5","5","3000","6","4"
"944","50","4","20","18","3","5","5","85","38","59"
"945","50","4","20","18","3","5","5","79","38","52"
"933","50","4","20","18","3","5","5","3000","5","2"
"947","50","4","20","18","3","5","5","66","38","52"
"943","50","4","20","18","3","5","5","2932","0","0"
"939","50","4","20","18","3","5","5","3000","4","4"
"949","50","4","20","18","3","5","5","106","38","58"
"950","50","4","20","18","3","5","5","48","39","63"
"951","50","4","20","19","3","5","5","84","38","61"
"953","50","4","20","19","3","5","5","37","38","52"
"946","50","4","20","18","3","5","5","3000","4","2"
"955","50","4","20","19","3","5","5","40","38","53"
"948","50","4","20","18","3","5","5","3000","3","1"
"957","50","4","20","19","3","5","5","225","38","51"
"958","50","4","20","19","3","5","5","46","38","58"
"959","50","4","20","19","3","5","5","38","38","56"
"954","50","4","20","19","3","5","5","3000","4","2"
"960","50","4","20","19","3","5","5","96","38","52"
"962","50","4","20","19","3","5","5","69","38","54"
"963","50","4","20","19","3","5","5","87","38","58"
"964","50","4","20","19","3","5","5","58","38","54"
"952","50","4","20","19","3","5","5","3000","1","0"
"965","50","4","20","19","3","5","5","60","38","58"
"966","50","4","20","19","3","5","5","55","38","62"
"967","50","4","20","19","3","5","5","43","38","60"
"968","50","4","20","19","3","5","5","65","39","60"
"969","50","4","20","19","3","5","5","96","38","53"
"971","50","4","20","19","3","5","5","97","38","57"
"956","50","4","20","19","3","5","5","3000","2","1"
"972","50","4","20","19","3","5","5","81","38","55"
"973","50","4","20","19","3","5","5","45","38","63"
"974","50","4","20","19","3","5","5","70","38","56"
"975","50","4","20","19","3","5","5","54","38","61"
"961","50","4","20","19","3","5","5","3000","2","1"
"978","50","4","20","19","3","5","5","54","38","58"
"976","50","4","20","19","3","5","5","3000","2","1"
"977","50","4","20","19","3","5","5","3000","3","3"
"981","50","4","20","19","3","5","5","97","38","60"
"982","50","4","20","19","3","5","5","121","38","54"
"970","50","4","20","19","3","5","5","3000","4","2"
"984","50","4","20","19","3","5","5","67","38","59"
"985","50","4","20","19","3","5","5","57","38","53"
"986","50","4","20","19","3","5","5","65","38","59"
"979","50","4","20","19","3","5","5","2538","0","0"
"987","50","4","20","19","3","5","5","69","38","59"
"988","50","4","20","19","3","5","5","55","38","60"
"989","50","4","20","19","3","5","5","112","38","54"
"990","50","4","20","19","3","5","5","66","38","57"
"992","50","4","20","19","3","5","5","87","38","50"
"991","50","4","20","19","3","5","5","78","38","56"
"994","50","4","20","19","3","5","5","143","40","59"
"995","50","4","20","19","3","5","5","59","38","54"
"980","50","4","20","19","3","5","5","3000","2","1"
"983","50","4","20","19","3","5","5","3000","4","3"
"993","50","4","20","19","3","5","5","3000","5","3"
"997","50","4","20","19","3","5","5","3000","7","4"
"1000","50","4","20","19","3","5","5","87","38","58"
"998","50","4","20","19","3","5","5","3000","5","4"
"996","50","4","20","19","3","5","5","2986","0","0"
"1003","50","4","20","20","3","5","5","78","39","56"
"999","50","4","20","19","3","5","5","3000","3","1"
"1001","50","4","20","20","3","5","5","3000","2","0"
"1006","50","4","20","20","3","5","5","95","38","56"
"1002","50","4","20","20","3","5","5","3000","2","1"
"1005","50","4","20","20","3","5","5","3000","4","2"
"1004","50","4","20","20","3","5","5","3000","2","1"
"1008","50","4","20","20","3","5","5","3000","3","2"
"1007","50","4","20","20","3","5","5","3000","5","3"
"1011","50","4","20","20","3","5","5","75","38","57"
"1012","50","4","20","20","3","5","5","67","38","52"
"1013","50","4","20","20","3","5","5","54","38","55"
"1014","50","4","20","20","3","5","5","56","38","59"
"1016","50","4","20","20","3","5","5","62","38","59"
"1017","50","4","20","20","3","5","5","89","40","61"
"1009","50","4","20","20","3","5","5","3000","1","0"
"1019","50","4","20","20","3","5","5","55","38","56"
"1018","50","4","20","20","3","5","5","69","38","56"
"1021","50","4","20","20","3","5","5","127","38","47"
"1020","50","4","20","20","3","5","5","89","38","63"
"1023","50","4","20","20","3","5","5","61","38","57"
"1022","50","4","20","20","3","5","5","204","38","55"
"1024","50","4","20","20","3","5","5","283","38","55"
"1026","50","4","20","20","3","5","5","86","38","65"
"1010","50","4","20","20","3","5","5","3000","5","1"
"1028","50","4","20","20","3","5","5","80","38","58"
"1015","50","4","20","20","3","5","5","3000","3","1"
"1030","50","4","20","20","3","5","5","99","38","57"
"1031","50","4","20","20","3","5","5","68","38","60"
"1025","50","4","20","20","3","5","5","3000","6","3"
"1033","50","4","20","20","3","5","5","137","38","61"
"1034","50","4","20","20","3","5","5","73","38","57"
"1035","50","4","20","20","3","5","5","69","38","59"
"1027","50","4","20","20","3","5","5","3000","5","4"
"1032","50","4","20","20","3","5","5","3000","3","2"
"1038","50","4","20","20","3","5","5","119","38","57"
"1039","50","4","20","20","3","5","5","61","38","61"
"1029","50","4","20","20","3","5","5","3000","4","2"
"1041","50","4","20","20","3","5","5","67","38","55"
"1036","50","4","20","20","3","5","5","3000","1","0"
"1037","50","4","20","20","3","5","5","3000","4","1"
"1040","50","4","20","20","3","5","5","3000","7","4"
"1045","50","4","20","20","3","5","5","83","39","58"
"1046","50","4","20","20","3","5","5","78","38","59"
"1042","50","4","20","20","3","5","5","3000","2","0"
"1048","50","4","20","20","3","5","5","84","39","61"
"1043","50","4","20","20","3","5","5","3000","3","2"
"1050","50","4","20","20","3","5","5","90","38","59"
"1044","50","4","20","20","3","5","5","3000","5","4"
"1047","50","4","20","20","3","5","5","3000","2","1"
"1049","50","4","20","20","3","5","5","2854","0","0"
