"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network_modified model Virus on a Network.nlogo"
"average-node-degree 1 1 49"
"03/08/2024 15:05:07:887 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"2","50","1","4","20","10","5","5","800","0","0"
"4","50","1","4","20","10","5","5","953","0","0"
"5","50","1","4","20","10","5","5","1696","0","0"
"6","50","1","4","20","10","5","5","788","0","0"
"7","50","1","4","20","10","5","5","687","0","0"
"3","50","1","4","20","10","5","5","2324","0","0"
"1","50","1","4","20","10","5","5","2244","0","0"
"9","50","1","4","20","10","5","5","1005","0","0"
"12","50","1","4","20","10","5","5","616","0","0"
"10","50","1","4","20","10","5","5","635","0","0"
"14","50","1","4","20","10","5","5","622","0","0"
"8","50","1","4","20","10","5","5","1785","0","0"
"13","50","1","4","20","10","5","5","1089","0","0"
"16","50","1","4","20","10","5","5","417","0","0"
"15","50","1","4","20","10","5","5","2089","0","0"
"18","50","1","4","20","10","5","5","1647","0","0"
"17","50","1","4","20","10","5","5","1612","0","0"
"21","50","1","4","20","10","5","5","1671","0","0"
"19","50","1","4","20","10","5","5","2148","0","0"
"23","50","1","4","20","10","5","5","437","0","0"
"11","50","1","4","20","10","5","5","2455","0","0"
"22","50","1","4","20","10","5","5","1371","0","0"
"24","50","1","4","20","10","5","5","714","0","0"
"20","50","1","4","20","10","5","5","3000","2","1"
"25","50","1","4","20","10","5","5","323","0","0"
"26","50","1","4","20","10","5","5","797","0","0"
"30","50","1","4","20","10","5","5","575","0","0"
"31","50","1","4","20","10","5","5","224","0","0"
"28","50","1","4","20","10","5","5","1545","0","0"
"32","50","1","4","20","10","5","5","401","0","0"
"27","50","1","4","20","10","5","5","2030","0","0"
"29","50","1","4","20","10","5","5","1680","0","0"
"33","50","1","4","20","10","5","5","806","0","0"
"35","50","1","4","20","10","5","5","565","0","0"
"34","50","1","4","20","10","5","5","976","0","0"
"38","50","1","4","20","10","5","5","69","0","0"
"37","50","1","4","20","10","5","5","1086","0","0"
"40","50","1","4","20","10","5","5","905","0","0"
"41","50","1","4","20","10","5","5","375","0","0"
"42","50","1","4","20","10","5","5","422","0","0"
"43","50","1","4","20","10","5","5","1103","0","0"
"36","50","1","4","20","10","5","5","1735","0","0"
"44","50","1","4","20","10","5","5","1055","0","0"
"39","50","1","4","20","10","5","5","3000","1","0"
"48","50","1","4","20","10","5","5","636","0","0"
"47","50","1","4","20","10","5","5","1117","0","0"
"45","50","1","4","20","10","5","5","1875","0","0"
"46","50","1","4","20","10","5","5","1170","0","0"
"50","50","1","4","20","10","5","5","1005","0","0"
"51","50","2","4","20","10","5","5","1392","0","0"
"49","50","1","4","20","10","5","5","1917","0","0"
"52","50","2","4","20","10","5","5","1987","0","0"
"53","50","2","4","20","10","5","5","1667","0","0"
"55","50","2","4","20","10","5","5","1408","0","0"
"54","50","2","4","20","10","5","5","1359","0","0"
"58","50","2","4","20","10","5","5","809","0","0"
"57","50","2","4","20","10","5","5","1417","0","0"
"56","50","2","4","20","10","5","5","2500","0","0"
"59","50","2","4","20","10","5","5","1321","0","0"
"60","50","2","4","20","10","5","5","1703","0","0"
"61","50","2","4","20","10","5","5","2363","0","0"
"62","50","2","4","20","10","5","5","1377","0","0"
"63","50","2","4","20","10","5","5","1574","0","0"
"67","50","2","4","20","10","5","5","1485","0","0"
"64","50","2","4","20","10","5","5","2926","0","0"
"65","50","2","4","20","10","5","5","3000","1","0"
"69","50","2","4","20","10","5","5","984","0","0"
"68","50","2","4","20","10","5","5","1784","0","0"
"70","50","2","4","20","10","5","5","1297","0","0"
"72","50","2","4","20","10","5","5","1688","0","0"
"66","50","2","4","20","10","5","5","2605","0","0"
"71","50","2","4","20","10","5","5","2467","0","0"
"73","50","2","4","20","10","5","5","1670","0","0"
"76","50","2","4","20","10","5","5","1182","0","0"
"75","50","2","4","20","10","5","5","1773","0","0"
"77","50","2","4","20","10","5","5","1396","0","0"
"74","50","2","4","20","10","5","5","2669","0","0"
"79","50","2","4","20","10","5","5","1435","0","0"
"80","50","2","4","20","10","5","5","1050","0","0"
"78","50","2","4","20","10","5","5","1262","0","0"
"83","50","2","4","20","10","5","5","1428","0","0"
"81","50","2","4","20","10","5","5","1996","0","0"
"82","50","2","4","20","10","5","5","1719","0","0"
"84","50","2","4","20","10","5","5","3000","3","2"
"85","50","2","4","20","10","5","5","1477","0","0"
"86","50","2","4","20","10","5","5","2336","0","0"
"88","50","2","4","20","10","5","5","1926","0","0"
"89","50","2","4","20","10","5","5","1893","0","0"
"87","50","2","4","20","10","5","5","1557","0","0"
"91","50","2","4","20","10","5","5","172","38","37"
"90","50","2","4","20","10","5","5","1568","0","0"
"92","50","2","4","20","10","5","5","1685","0","0"
"94","50","2","4","20","10","5","5","1769","0","0"
"93","50","2","4","20","10","5","5","1865","0","0"
"95","50","2","4","20","10","5","5","1482","0","0"
"97","50","2","4","20","10","5","5","1428","0","0"
"99","50","2","4","20","10","5","5","1828","0","0"
"96","50","2","4","20","10","5","5","2237","0","0"
"102","50","3","4","20","10","5","5","136","38","49"
"103","50","3","4","20","10","5","5","61","38","59"
"100","50","2","4","20","10","5","5","2070","0","0"
"105","50","3","4","20","10","5","5","94","38","57"
"106","50","3","4","20","10","5","5","107","38","57"
"101","50","3","4","20","10","5","5","1870","0","0"
"108","50","3","4","20","10","5","5","70","38","52"
"98","50","2","4","20","10","5","5","2654","0","0"
"104","50","3","4","20","10","5","5","1741","0","0"
"107","50","3","4","20","10","5","5","91","38","51"
"111","50","3","4","20","10","5","5","1912","0","0"
"113","50","3","4","20","10","5","5","39","38","58"
"109","50","3","4","20","10","5","5","1465","0","0"
"115","50","3","4","20","10","5","5","56","38","60"
"114","50","3","4","20","10","5","5","116","39","48"
"117","50","3","4","20","10","5","5","50","38","51"
"110","50","3","4","20","10","5","5","2163","0","0"
"119","50","3","4","20","10","5","5","74","38","56"
"120","50","3","4","20","10","5","5","43","38","54"
"116","50","3","4","20","10","5","5","1692","0","0"
"112","50","3","4","20","10","5","5","3000","1","0"
"123","50","3","4","20","10","5","5","65","38","62"
"122","50","3","4","20","10","5","5","100","38","58"
"124","50","3","4","20","10","5","5","64","38","56"
"125","50","3","4","20","10","5","5","36","38","60"
"121","50","3","4","20","10","5","5","185","38","54"
"128","50","3","4","20","10","5","5","62","39","51"
"129","50","3","4","20","10","5","5","49","38","57"
"118","50","3","4","20","10","5","5","2311","0","0"
"130","50","3","4","20","10","5","5","101","38","55"
"131","50","3","4","20","10","5","5","241","38","45"
"133","50","3","4","20","10","5","5","56","38","56"
"126","50","3","4","20","10","5","5","979","0","0"
"135","50","3","4","20","10","5","5","43","39","59"
"127","50","3","4","20","10","5","5","1353","0","0"
"136","50","3","4","20","10","5","5","1547","0","0"
"134","50","3","4","20","10","5","5","3000","1","0"
"137","50","3","4","20","10","5","5","2202","0","0"
"132","50","3","4","20","10","5","5","2403","0","0"
"139","50","3","4","20","10","5","5","162","38","50"
"140","50","3","4","20","10","5","5","145","38","61"
"142","50","3","4","20","10","5","5","61","38","61"
"141","50","3","4","20","10","5","5","115","38","53"
"144","50","3","4","20","10","5","5","81","38","56"
"146","50","3","4","20","10","5","5","102","38","54"
"145","50","3","4","20","10","5","5","155","38","53"
"138","50","3","4","20","10","5","5","2215","0","0"
"148","50","3","4","20","10","5","5","70","38","56"
"149","50","3","4","20","10","5","5","78","39","60"
"150","50","3","4","20","10","5","5","63","38","56"
"151","50","4","4","20","10","5","5","48","38","65"
"152","50","4","4","20","10","5","5","39","38","67"
"153","50","4","4","20","10","5","5","67","39","78"
"154","50","4","4","20","10","5","5","38","38","74"
"155","50","4","4","20","10","5","5","36","39","66"
"156","50","4","4","20","10","5","5","33","39","74"
"157","50","4","4","20","10","5","5","31","38","71"
"158","50","4","4","20","10","5","5","35","38","77"
"160","50","4","4","20","10","5","5","35","38","69"
"159","50","4","4","20","10","5","5","44","39","71"
"161","50","4","4","20","10","5","5","35","38","73"
"162","50","4","4","20","10","5","5","64","38","77"
"163","50","4","4","20","10","5","5","49","39","74"
"164","50","4","4","20","10","5","5","101","38","80"
"165","50","4","4","20","10","5","5","39","38","71"
"167","50","4","4","20","10","5","5","61","38","69"
"166","50","4","4","20","10","5","5","85","38","75"
"169","50","4","4","20","10","5","5","54","38","72"
"168","50","4","4","20","10","5","5","57","38","75"
"170","50","4","4","20","10","5","5","64","38","65"
"171","50","4","4","20","10","5","5","42","38","76"
"172","50","4","4","20","10","5","5","69","38","76"
"174","50","4","4","20","10","5","5","35","38","66"
"147","50","3","4","20","10","5","5","2166","0","0"
"175","50","4","4","20","10","5","5","56","38","73"
"177","50","4","4","20","10","5","5","25","38","79"
"143","50","3","4","20","10","5","5","2447","0","0"
"176","50","4","4","20","10","5","5","52","38","77"
"173","50","4","4","20","10","5","5","78","38","69"
"178","50","4","4","20","10","5","5","56","39","74"
"179","50","4","4","20","10","5","5","60","38","67"
"182","50","4","4","20","10","5","5","39","38","67"
"181","50","4","4","20","10","5","5","90","39","80"
"180","50","4","4","20","10","5","5","31","38","73"
"183","50","4","4","20","10","5","5","41","38","82"
"184","50","4","4","20","10","5","5","47","38","77"
"185","50","4","4","20","10","5","5","33","38","68"
"187","50","4","4","20","10","5","5","52","39","78"
"186","50","4","4","20","10","5","5","32","39","81"
"188","50","4","4","20","10","5","5","60","38","76"
"189","50","4","4","20","10","5","5","61","38","71"
"191","50","4","4","20","10","5","5","31","40","77"
"194","50","4","4","20","10","5","5","30","40","79"
"192","50","4","4","20","10","5","5","43","40","74"
"190","50","4","4","20","10","5","5","104","38","67"
"193","50","4","4","20","10","5","5","56","38","76"
"196","50","4","4","20","10","5","5","32","38","67"
"198","50","4","4","20","10","5","5","33","38","78"
"197","50","4","4","20","10","5","5","58","39","78"
"195","50","4","4","20","10","5","5","69","39","82"
"200","50","4","4","20","10","5","5","39","38","72"
"202","50","5","4","20","10","5","5","28","38","87"
"201","50","5","4","20","10","5","5","44","39","90"
"203","50","5","4","20","10","5","5","32","38","94"
"204","50","5","4","20","10","5","5","34","39","91"
"205","50","5","4","20","10","5","5","59","38","88"
"207","50","5","4","20","10","5","5","24","38","82"
"208","50","5","4","20","10","5","5","16","40","94"
"206","50","5","4","20","10","5","5","17","38","82"
"209","50","5","4","20","10","5","5","24","38","84"
"210","50","5","4","20","10","5","5","24","38","93"
"211","50","5","4","20","10","5","5","23","38","85"
"213","50","5","4","20","10","5","5","24","39","88"
"214","50","5","4","20","10","5","5","33","39","95"
"212","50","5","4","20","10","5","5","47","38","91"
"215","50","5","4","20","10","5","5","33","39","91"
"217","50","5","4","20","10","5","5","18","40","89"
"216","50","5","4","20","10","5","5","38","38","87"
"219","50","5","4","20","10","5","5","31","38","86"
"220","50","5","4","20","10","5","5","35","40","89"
"218","50","5","4","20","10","5","5","36","38","77"
"221","50","5","4","20","10","5","5","39","39","90"
"223","50","5","4","20","10","5","5","37","38","85"
"222","50","5","4","20","10","5","5","29","39","95"
"224","50","5","4","20","10","5","5","35","39","92"
"225","50","5","4","20","10","5","5","22","38","104"
"227","50","5","4","20","10","5","5","34","38","88"
"228","50","5","4","20","10","5","5","29","38","85"
"226","50","5","4","20","10","5","5","86","38","86"
"230","50","5","4","20","10","5","5","25","38","95"
"231","50","5","4","20","10","5","5","22","39","87"
"229","50","5","4","20","10","5","5","51","39","86"
"232","50","5","4","20","10","5","5","29","38","93"
"234","50","5","4","20","10","5","5","26","38","90"
"233","50","5","4","20","10","5","5","35","38","95"
"235","50","5","4","20","10","5","5","28","38","91"
"236","50","5","4","20","10","5","5","29","38","77"
"238","50","5","4","20","10","5","5","34","39","94"
"239","50","5","4","20","10","5","5","25","38","93"
"237","50","5","4","20","10","5","5","53","39","78"
"240","50","5","4","20","10","5","5","26","38","94"
"243","50","5","4","20","10","5","5","19","38","88"
"242","50","5","4","20","10","5","5","21","38","95"
"244","50","5","4","20","10","5","5","22","40","87"
"245","50","5","4","20","10","5","5","36","38","86"
"246","50","5","4","20","10","5","5","22","38","84"
"241","50","5","4","20","10","5","5","29","38","87"
"247","50","5","4","20","10","5","5","41","38","86"
"248","50","5","4","20","10","5","5","33","39","90"
"249","50","5","4","20","10","5","5","45","38","90"
"250","50","5","4","20","10","5","5","29","38","91"
"251","50","6","4","20","10","5","5","25","39","120"
"252","50","6","4","20","10","5","5","20","38","99"
"254","50","6","4","20","10","5","5","16","38","100"
"253","50","6","4","20","10","5","5","33","39","116"
"255","50","6","4","20","10","5","5","22","38","108"
"256","50","6","4","20","10","5","5","15","40","121"
"257","50","6","4","20","10","5","5","17","38","105"
"258","50","6","4","20","10","5","5","22","39","100"
"259","50","6","4","20","10","5","5","18","39","104"
"261","50","6","4","20","10","5","5","19","38","108"
"260","50","6","4","20","10","5","5","17","38","111"
"263","50","6","4","20","10","5","5","14","38","92"
"262","50","6","4","20","10","5","5","16","38","97"
"265","50","6","4","20","10","5","5","30","38","96"
"266","50","6","4","20","10","5","5","24","38","108"
"268","50","6","4","20","10","5","5","25","38","106"
"267","50","6","4","20","10","5","5","28","39","127"
"264","50","6","4","20","10","5","5","20","38","102"
"269","50","6","4","20","10","5","5","10","38","107"
"270","50","6","4","20","10","5","5","25","39","115"
"271","50","6","4","20","10","5","5","16","39","117"
"272","50","6","4","20","10","5","5","23","39","97"
"199","50","4","4","20","10","5","5","2376","0","0"
"275","50","6","4","20","10","5","5","20","38","100"
"273","50","6","4","20","10","5","5","22","38","113"
"274","50","6","4","20","10","5","5","18","39","104"
"276","50","6","4","20","10","5","5","35","38","111"
"277","50","6","4","20","10","5","5","14","39","110"
"279","50","6","4","20","10","5","5","18","38","104"
"278","50","6","4","20","10","5","5","18","38","113"
"281","50","6","4","20","10","5","5","21","39","102"
"282","50","6","4","20","10","5","5","23","38","100"
"283","50","6","4","20","10","5","5","16","38","108"
"280","50","6","4","20","10","5","5","20","38","107"
"285","50","6","4","20","10","5","5","18","38","109"
"284","50","6","4","20","10","5","5","28","38","97"
"286","50","6","4","20","10","5","5","17","38","100"
"287","50","6","4","20","10","5","5","23","38","100"
"288","50","6","4","20","10","5","5","19","39","108"
"289","50","6","4","20","10","5","5","19","38","109"
"290","50","6","4","20","10","5","5","22","38","103"
"292","50","6","4","20","10","5","5","16","39","101"
"293","50","6","4","20","10","5","5","25","39","105"
"295","50","6","4","20","10","5","5","17","38","103"
"294","50","6","4","20","10","5","5","27","38","93"
"291","50","6","4","20","10","5","5","25","38","106"
"296","50","6","4","20","10","5","5","17","38","114"
"297","50","6","4","20","10","5","5","16","40","104"
"298","50","6","4","20","10","5","5","35","38","114"
"300","50","6","4","20","10","5","5","14","38","105"
"299","50","6","4","20","10","5","5","18","40","111"
"303","50","7","4","20","10","5","5","16","41","134"
"302","50","7","4","20","10","5","5","27","40","131"
"304","50","7","4","20","10","5","5","19","39","115"
"307","50","7","4","20","10","5","5","11","38","116"
"305","50","7","4","20","10","5","5","15","38","120"
"301","50","7","4","20","10","5","5","58","39","100"
"308","50","7","4","20","10","5","5","16","38","125"
"309","50","7","4","20","10","5","5","15","40","133"
"310","50","7","4","20","10","5","5","22","39","130"
"306","50","7","4","20","10","5","5","21","38","123"
"312","50","7","4","20","10","5","5","15","39","121"
"313","50","7","4","20","10","5","5","16","39","125"
"315","50","7","4","20","10","5","5","19","39","115"
"314","50","7","4","20","10","5","5","23","38","132"
"317","50","7","4","20","10","5","5","11","38","127"
"316","50","7","4","20","10","5","5","20","38","128"
"311","50","7","4","20","10","5","5","14","39","105"
"319","50","7","4","20","10","5","5","18","39","128"
"321","50","7","4","20","10","5","5","16","41","121"
"320","50","7","4","20","10","5","5","9","41","122"
"322","50","7","4","20","10","5","5","19","39","133"
"323","50","7","4","20","10","5","5","21","38","116"
"324","50","7","4","20","10","5","5","16","39","120"
"325","50","7","4","20","10","5","5","18","39","114"
"318","50","7","4","20","10","5","5","12","38","110"
"326","50","7","4","20","10","5","5","14","38","117"
"329","50","7","4","20","10","5","5","13","39","106"
"327","50","7","4","20","10","5","5","14","40","119"
"328","50","7","4","20","10","5","5","16","41","121"
"330","50","7","4","20","10","5","5","16","39","134"
"331","50","7","4","20","10","5","5","14","38","119"
"332","50","7","4","20","10","5","5","15","40","121"
"333","50","7","4","20","10","5","5","20","40","122"
"335","50","7","4","20","10","5","5","21","38","120"
"336","50","7","4","20","10","5","5","39","38","103"
"334","50","7","4","20","10","5","5","34","38","119"
"337","50","7","4","20","10","5","5","18","38","122"
"338","50","7","4","20","10","5","5","22","38","119"
"340","50","7","4","20","10","5","5","19","38","120"
"339","50","7","4","20","10","5","5","35","38","129"
"342","50","7","4","20","10","5","5","16","38","122"
"343","50","7","4","20","10","5","5","13","39","125"
"341","50","7","4","20","10","5","5","17","38","123"
"344","50","7","4","20","10","5","5","16","39","113"
"345","50","7","4","20","10","5","5","19","39","119"
"346","50","7","4","20","10","5","5","20","38","102"
"348","50","7","4","20","10","5","5","14","39","117"
"349","50","7","4","20","10","5","5","18","41","135"
"350","50","7","4","20","10","5","5","29","38","120"
"351","50","8","4","20","10","5","5","10","39","136"
"353","50","8","4","20","10","5","5","15","38","132"
"352","50","8","4","20","10","5","5","10","38","143"
"354","50","8","4","20","10","5","5","14","40","135"
"347","50","7","4","20","10","5","5","22","38","125"
"355","50","8","4","20","10","5","5","25","39","141"
"357","50","8","4","20","10","5","5","9","38","145"
"356","50","8","4","20","10","5","5","9","39","138"
"358","50","8","4","20","10","5","5","17","40","143"
"359","50","8","4","20","10","5","5","14","40","139"
"360","50","8","4","20","10","5","5","22","39","137"
"363","50","8","4","20","10","5","5","9","39","130"
"362","50","8","4","20","10","5","5","21","39","145"
"364","50","8","4","20","10","5","5","11","39","135"
"365","50","8","4","20","10","5","5","22","39","141"
"366","50","8","4","20","10","5","5","15","39","137"
"361","50","8","4","20","10","5","5","14","39","156"
"367","50","8","4","20","10","5","5","18","39","154"
"368","50","8","4","20","10","5","5","17","38","141"
"370","50","8","4","20","10","5","5","14","41","142"
"369","50","8","4","20","10","5","5","34","38","144"
"371","50","8","4","20","10","5","5","22","40","144"
"372","50","8","4","20","10","5","5","22","38","125"
"373","50","8","4","20","10","5","5","25","38","134"
"375","50","8","4","20","10","5","5","14","39","141"
"374","50","8","4","20","10","5","5","18","40","150"
"378","50","8","4","20","10","5","5","11","43","154"
"377","50","8","4","20","10","5","5","16","38","141"
"376","50","8","4","20","10","5","5","18","40","152"
"379","50","8","4","20","10","5","5","20","38","138"
"380","50","8","4","20","10","5","5","14","39","129"
"381","50","8","4","20","10","5","5","17","38","124"
"382","50","8","4","20","10","5","5","9","38","134"
"383","50","8","4","20","10","5","5","14","38","124"
"384","50","8","4","20","10","5","5","20","38","121"
"385","50","8","4","20","10","5","5","19","38","145"
"387","50","8","4","20","10","5","5","10","38","132"
"388","50","8","4","20","10","5","5","13","38","136"
"386","50","8","4","20","10","5","5","16","39","142"
"389","50","8","4","20","10","5","5","17","39","140"
"391","50","8","4","20","10","5","5","13","38","137"
"392","50","8","4","20","10","5","5","18","38","137"
"390","50","8","4","20","10","5","5","19","40","146"
"393","50","8","4","20","10","5","5","14","38","140"
"394","50","8","4","20","10","5","5","17","43","153"
"395","50","8","4","20","10","5","5","14","38","146"
"396","50","8","4","20","10","5","5","12","41","156"
"397","50","8","4","20","10","5","5","17","38","133"
"399","50","8","4","20","10","5","5","11","38","149"
"401","50","9","4","20","10","5","5","11","42","164"
"400","50","8","4","20","10","5","5","14","38","144"
"402","50","9","4","20","10","5","5","14","42","159"
"403","50","9","4","20","10","5","5","22","38","151"
"404","50","9","4","20","10","5","5","20","39","164"
"405","50","9","4","20","10","5","5","10","38","144"
"406","50","9","4","20","10","5","5","8","39","148"
"407","50","9","4","20","10","5","5","20","39","157"
"408","50","9","4","20","10","5","5","19","39","157"
"409","50","9","4","20","10","5","5","13","43","172"
"411","50","9","4","20","10","5","5","7","44","189"
"410","50","9","4","20","10","5","5","14","40","147"
"398","50","8","4","20","10","5","5","13","38","129"
"412","50","9","4","20","10","5","5","10","38","149"
"414","50","9","4","20","10","5","5","12","42","161"
"416","50","9","4","20","10","5","5","21","38","142"
"415","50","9","4","20","10","5","5","13","41","166"
"417","50","9","4","20","10","5","5","14","39","168"
"419","50","9","4","20","10","5","5","11","41","170"
"418","50","9","4","20","10","5","5","10","40","165"
"421","50","9","4","20","10","5","5","10","38","144"
"413","50","9","4","20","10","5","5","16","40","153"
"420","50","9","4","20","10","5","5","12","38","146"
"422","50","9","4","20","10","5","5","10","38","143"
"423","50","9","4","20","10","5","5","15","38","138"
"424","50","9","4","20","10","5","5","11","39","172"
"426","50","9","4","20","10","5","5","14","38","159"
"427","50","9","4","20","10","5","5","13","39","152"
"428","50","9","4","20","10","5","5","17","38","137"
"429","50","9","4","20","10","5","5","14","41","167"
"425","50","9","4","20","10","5","5","14","38","135"
"430","50","9","4","20","10","5","5","16","39","162"
"431","50","9","4","20","10","5","5","16","45","173"
"432","50","9","4","20","10","5","5","10","39","162"
"434","50","9","4","20","10","5","5","15","39","154"
"435","50","9","4","20","10","5","5","16","41","163"
"436","50","9","4","20","10","5","5","14","38","150"
"438","50","9","4","20","10","5","5","8","38","141"
"433","50","9","4","20","10","5","5","12","38","150"
"437","50","9","4","20","10","5","5","17","38","157"
"439","50","9","4","20","10","5","5","10","42","178"
"440","50","9","4","20","10","5","5","10","39","149"
"442","50","9","4","20","10","5","5","9","38","154"
"443","50","9","4","20","10","5","5","11","38","145"
"441","50","9","4","20","10","5","5","11","39","160"
"444","50","9","4","20","10","5","5","12","38","146"
"446","50","9","4","20","10","5","5","13","39","152"
"447","50","9","4","20","10","5","5","13","41","174"
"445","50","9","4","20","10","5","5","12","39","145"
"448","50","9","4","20","10","5","5","10","39","159"
"450","50","9","4","20","10","5","5","23","38","144"
"449","50","9","4","20","10","5","5","15","38","145"
"451","50","10","4","20","10","5","5","9","41","184"
"454","50","10","4","20","10","5","5","10","41","168"
"455","50","10","4","20","10","5","5","10","38","177"
"453","50","10","4","20","10","5","5","13","39","182"
"452","50","10","4","20","10","5","5","10","39","171"
"457","50","10","4","20","10","5","5","13","39","165"
"458","50","10","4","20","10","5","5","10","38","164"
"459","50","10","4","20","10","5","5","10","41","185"
"460","50","10","4","20","10","5","5","11","40","175"
"461","50","10","4","20","10","5","5","16","39","178"
"456","50","10","4","20","10","5","5","8","38","165"
"462","50","10","4","20","10","5","5","13","41","192"
"463","50","10","4","20","10","5","5","9","40","180"
"466","50","10","4","20","10","5","5","9","38","159"
"464","50","10","4","20","10","5","5","11","42","192"
"467","50","10","4","20","10","5","5","12","43","192"
"465","50","10","4","20","10","5","5","12","40","163"
"468","50","10","4","20","10","5","5","10","39","185"
"470","50","10","4","20","10","5","5","12","39","176"
"471","50","10","4","20","10","5","5","11","40","174"
"469","50","10","4","20","10","5","5","9","38","164"
"472","50","10","4","20","10","5","5","8","40","165"
"474","50","10","4","20","10","5","5","9","40","175"
"473","50","10","4","20","10","5","5","13","38","163"
"476","50","10","4","20","10","5","5","13","39","178"
"477","50","10","4","20","10","5","5","12","39","166"
"475","50","10","4","20","10","5","5","11","38","150"
"479","50","10","4","20","10","5","5","10","39","172"
"480","50","10","4","20","10","5","5","13","40","172"
"481","50","10","4","20","10","5","5","10","39","168"
"482","50","10","4","20","10","5","5","13","38","153"
"483","50","10","4","20","10","5","5","15","38","183"
"484","50","10","4","20","10","5","5","11","44","199"
"485","50","10","4","20","10","5","5","10","39","186"
"478","50","10","4","20","10","5","5","13","41","180"
"486","50","10","4","20","10","5","5","10","40","176"
"487","50","10","4","20","10","5","5","9","38","173"
"489","50","10","4","20","10","5","5","13","40","173"
"490","50","10","4","20","10","5","5","8","41","178"
"492","50","10","4","20","10","5","5","9","39","171"
"491","50","10","4","20","10","5","5","18","38","169"
"488","50","10","4","20","10","5","5","13","38","160"
"493","50","10","4","20","10","5","5","8","39","161"
"494","50","10","4","20","10","5","5","9","38","156"
"495","50","10","4","20","10","5","5","12","41","177"
"496","50","10","4","20","10","5","5","11","38","173"
"498","50","10","4","20","10","5","5","13","39","174"
"497","50","10","4","20","10","5","5","11","41","183"
"500","50","10","4","20","10","5","5","12","40","197"
"499","50","10","4","20","10","5","5","12","42","184"
"501","50","11","4","20","10","5","5","9","38","168"
"503","50","11","4","20","10","5","5","9","38","180"
"502","50","11","4","20","10","5","5","12","38","197"
"505","50","11","4","20","10","5","5","11","40","178"
"504","50","11","4","20","10","5","5","9","40","203"
"506","50","11","4","20","10","5","5","11","39","187"
"508","50","11","4","20","10","5","5","10","38","198"
"509","50","11","4","20","10","5","5","10","40","185"
"510","50","11","4","20","10","5","5","8","40","185"
"507","50","11","4","20","10","5","5","11","41","191"
"513","50","11","4","20","10","5","5","8","40","210"
"511","50","11","4","20","10","5","5","11","41","207"
"512","50","11","4","20","10","5","5","12","40","191"
"514","50","11","4","20","10","5","5","8","41","203"
"515","50","11","4","20","10","5","5","11","43","220"
"517","50","11","4","20","10","5","5","11","41","201"
"516","50","11","4","20","10","5","5","14","38","174"
"518","50","11","4","20","10","5","5","7","40","197"
"519","50","11","4","20","10","5","5","7","40","182"
"520","50","11","4","20","10","5","5","8","38","169"
"521","50","11","4","20","10","5","5","12","39","164"
"522","50","11","4","20","10","5","5","9","39","184"
"525","50","11","4","20","10","5","5","11","39","185"
"524","50","11","4","20","10","5","5","7","38","173"
"526","50","11","4","20","10","5","5","7","38","186"
"523","50","11","4","20","10","5","5","12","38","177"
"527","50","11","4","20","10","5","5","8","38","169"
"528","50","11","4","20","10","5","5","10","41","198"
"529","50","11","4","20","10","5","5","8","39","204"
"531","50","11","4","20","10","5","5","8","41","181"
"530","50","11","4","20","10","5","5","6","38","190"
"532","50","11","4","20","10","5","5","10","38","188"
"533","50","11","4","20","10","5","5","11","38","177"
"534","50","11","4","20","10","5","5","10","38","163"
"535","50","11","4","20","10","5","5","8","38","194"
"536","50","11","4","20","10","5","5","10","38","182"
"538","50","11","4","20","10","5","5","10","38","178"
"537","50","11","4","20","10","5","5","18","38","180"
"539","50","11","4","20","10","5","5","8","39","180"
"541","50","11","4","20","10","5","5","8","39","187"
"540","50","11","4","20","10","5","5","8","39","178"
"543","50","11","4","20","10","5","5","10","41","187"
"542","50","11","4","20","10","5","5","10","39","187"
"544","50","11","4","20","10","5","5","9","38","175"
"546","50","11","4","20","10","5","5","10","44","209"
"547","50","11","4","20","10","5","5","8","42","213"
"545","50","11","4","20","10","5","5","11","38","186"
"549","50","11","4","20","10","5","5","6","39","182"
"550","50","11","4","20","10","5","5","8","40","199"
"548","50","11","4","20","10","5","5","13","39","183"
"551","50","12","4","20","10","5","5","9","39","216"
"552","50","12","4","20","10","5","5","12","39","222"
"554","50","12","4","20","10","5","5","8","40","227"
"553","50","12","4","20","10","5","5","9","41","219"
"555","50","12","4","20","10","5","5","7","39","203"
"557","50","12","4","20","10","5","5","7","41","232"
"556","50","12","4","20","10","5","5","9","43","221"
"558","50","12","4","20","10","5","5","10","38","197"
"559","50","12","4","20","10","5","5","9","38","209"
"560","50","12","4","20","10","5","5","13","38","184"
"562","50","12","4","20","10","5","5","13","38","198"
"564","50","12","4","20","10","5","5","8","40","212"
"563","50","12","4","20","10","5","5","13","38","178"
"565","50","12","4","20","10","5","5","6","41","202"
"561","50","12","4","20","10","5","5","9","40","195"
"566","50","12","4","20","10","5","5","10","38","191"
"567","50","12","4","20","10","5","5","9","38","160"
"569","50","12","4","20","10","5","5","8","40","195"
"568","50","12","4","20","10","5","5","10","39","203"
"570","50","12","4","20","10","5","5","11","42","225"
