"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network.nlogo"
"gain-resistance-chance 0 5 100"
"03/08/2024 14:58:56:748 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","average-node-degree","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"557","50","4","55","10","3","5","5","1171","0","0"
"559","50","4","55","10","3","5","5","1008","0","0"
"556","50","4","55","10","3","5","5","1288","0","0"
"561","50","4","55","10","3","5","5","1007","0","0"
"560","50","4","55","10","3","5","5","1598","0","0"
"562","50","4","55","10","3","5","5","1133","0","0"
"566","50","4","55","10","3","5","5","165","38","45"
"563","50","4","55","10","3","5","5","1103","0","0"
"565","50","4","55","10","3","5","5","871","0","0"
"567","50","4","55","10","3","5","5","920","0","0"
"564","50","4","55","10","3","5","5","1671","0","0"
"568","50","4","55","10","3","5","5","1090","0","0"
"569","50","4","55","10","3","5","5","132","38","49"
"573","50","4","55","10","3","5","5","47","38","56"
"574","50","4","55","10","3","5","5","64","38","51"
"570","50","4","55","10","3","5","5","1416","0","0"
"571","50","4","55","10","3","5","5","1311","0","0"
"577","50","4","55","10","3","5","5","71","38","60"
"572","50","4","55","10","3","5","5","1379","0","0"
"579","50","4","55","10","3","5","5","88","38","52"
"575","50","4","55","10","3","5","5","1361","0","0"
"580","50","4","55","10","3","5","5","1257","0","0"
"582","50","4","55","10","3","5","5","81","38","48"
"578","50","4","55","10","3","5","5","1294","0","0"
"576","50","4","55","10","3","5","5","1935","0","0"
"585","50","4","55","10","3","5","5","45","38","50"
"584","50","4","55","10","3","5","5","889","0","0"
"586","50","4","55","10","3","5","5","833","0","0"
"583","50","4","55","10","3","5","5","1061","0","0"
"581","50","4","55","10","3","5","5","1267","0","0"
"588","50","4","55","10","3","5","5","37","38","61"
"589","50","4","55","10","3","5","5","1040","0","0"
"592","50","4","55","10","3","5","5","61","38","55"
"590","50","4","55","10","3","5","5","970","0","0"
"587","50","4","55","10","3","5","5","1126","0","0"
"595","50","4","55","10","3","5","5","60","38","53"
"596","50","4","55","10","3","5","5","71","38","51"
"591","50","4","55","10","3","5","5","1194","0","0"
"593","50","4","55","10","3","5","5","851","0","0"
"597","50","4","55","10","3","5","5","1241","0","0"
"599","50","4","55","10","3","5","5","803","0","0"
"594","50","4","55","10","3","5","5","1251","0","0"
"598","50","4","55","10","3","5","5","1147","0","0"
"601","50","4","60","10","3","5","5","926","0","0"
"600","50","4","55","10","3","5","5","1242","0","0"
"602","50","4","60","10","3","5","5","762","0","0"
"603","50","4","60","10","3","5","5","1060","0","0"
"605","50","4","60","10","3","5","5","671","0","0"
"608","50","4","60","10","3","5","5","82","38","44"
"606","50","4","60","10","3","5","5","930","0","0"
"607","50","4","60","10","3","5","5","932","0","0"
"611","50","4","60","10","3","5","5","57","38","61"
"604","50","4","60","10","3","5","5","1700","0","0"
"609","50","4","60","10","3","5","5","676","0","0"
"613","50","4","60","10","3","5","5","680","0","0"
"614","50","4","60","10","3","5","5","716","0","0"
"610","50","4","60","10","3","5","5","618","0","0"
"615","50","4","60","10","3","5","5","161","38","43"
"618","50","4","60","10","3","5","5","45","38","53"
"612","50","4","60","10","3","5","5","1539","0","0"
"617","50","4","60","10","3","5","5","642","0","0"
"616","50","4","60","10","3","5","5","803","0","0"
"622","50","4","60","10","3","5","5","60","39","60"
"619","50","4","60","10","3","5","5","988","0","0"
"623","50","4","60","10","3","5","5","907","0","0"
"620","50","4","60","10","3","5","5","1605","0","0"
"624","50","4","60","10","3","5","5","694","0","0"
"626","50","4","60","10","3","5","5","646","0","0"
"627","50","4","60","10","3","5","5","703","0","0"
"621","50","4","60","10","3","5","5","1287","0","0"
"625","50","4","60","10","3","5","5","929","0","0"
"630","50","4","60","10","3","5","5","970","0","0"
"628","50","4","60","10","3","5","5","1331","0","0"
"629","50","4","60","10","3","5","5","1042","0","0"
"633","50","4","60","10","3","5","5","167","38","45"
"631","50","4","60","10","3","5","5","1009","0","0"
"634","50","4","60","10","3","5","5","51","38","54"
"637","50","4","60","10","3","5","5","799","0","0"
"632","50","4","60","10","3","5","5","1037","0","0"
"635","50","4","60","10","3","5","5","1302","0","0"
"636","50","4","60","10","3","5","5","1173","0","0"
"640","50","4","60","10","3","5","5","105","38","57"
"638","50","4","60","10","3","5","5","1001","0","0"
"642","50","4","60","10","3","5","5","946","0","0"
"644","50","4","60","10","3","5","5","63","38","54"
"639","50","4","60","10","3","5","5","1042","0","0"
"641","50","4","60","10","3","5","5","1276","0","0"
"645","50","4","60","10","3","5","5","85","38","62"
"646","50","4","60","10","3","5","5","66","38","45"
"643","50","4","60","10","3","5","5","738","0","0"
"648","50","4","60","10","3","5","5","779","0","0"
"649","50","4","60","10","3","5","5","1012","0","0"
"650","50","4","60","10","3","5","5","1403","0","0"
"652","50","4","65","10","3","5","5","825","0","0"
"651","50","4","65","10","3","5","5","1110","0","0"
"655","50","4","65","10","3","5","5","99","38","47"
"653","50","4","65","10","3","5","5","1103","0","0"
"647","50","4","60","10","3","5","5","1224","0","0"
"657","50","4","65","10","3","5","5","43","38","62"
"654","50","4","65","10","3","5","5","1371","0","0"
"656","50","4","65","10","3","5","5","1116","0","0"
"658","50","4","65","10","3","5","5","1221","0","0"
"661","50","4","65","10","3","5","5","1162","0","0"
"660","50","4","65","10","3","5","5","1466","0","0"
"659","50","4","65","10","3","5","5","2172","0","0"
"662","50","4","65","10","3","5","5","941","0","0"
"666","50","4","65","10","3","5","5","78","38","44"
"663","50","4","65","10","3","5","5","1133","0","0"
"664","50","4","65","10","3","5","5","1578","0","0"
"665","50","4","65","10","3","5","5","797","0","0"
"670","50","4","65","10","3","5","5","76","38","59"
"668","50","4","65","10","3","5","5","914","0","0"
"669","50","4","65","10","3","5","5","914","0","0"
"671","50","4","65","10","3","5","5","854","0","0"
"667","50","4","65","10","3","5","5","724","0","0"
"672","50","4","65","10","3","5","5","775","0","0"
"674","50","4","65","10","3","5","5","940","0","0"
"673","50","4","65","10","3","5","5","1313","0","0"
"677","50","4","65","10","3","5","5","675","0","0"
"675","50","4","65","10","3","5","5","1062","0","0"
"676","50","4","65","10","3","5","5","1351","0","0"
"680","50","4","65","10","3","5","5","52","39","55"
"678","50","4","65","10","3","5","5","1079","0","0"
"683","50","4","65","10","3","5","5","82","38","55"
"679","50","4","65","10","3","5","5","835","0","0"
"684","50","4","65","10","3","5","5","80","38","51"
"685","50","4","65","10","3","5","5","150","38","46"
"682","50","4","65","10","3","5","5","873","0","0"
"687","50","4","65","10","3","5","5","974","0","0"
"686","50","4","65","10","3","5","5","1180","0","0"
"681","50","4","65","10","3","5","5","1661","0","0"
"690","50","4","65","10","3","5","5","69","38","53"
"692","50","4","65","10","3","5","5","47","39","56"
"688","50","4","65","10","3","5","5","747","0","0"
"689","50","4","65","10","3","5","5","873","0","0"
"691","50","4","65","10","3","5","5","1298","0","0"
"696","50","4","65","10","3","5","5","59","38","53"
"693","50","4","65","10","3","5","5","1114","0","0"
"697","50","4","65","10","3","5","5","926","0","0"
"698","50","4","65","10","3","5","5","756","0","0"
"695","50","4","65","10","3","5","5","1236","0","0"
"694","50","4","65","10","3","5","5","1362","0","0"
"701","50","4","70","10","3","5","5","780","0","0"
"700","50","4","65","10","3","5","5","981","0","0"
"702","50","4","70","10","3","5","5","1376","0","0"
"699","50","4","65","10","3","5","5","1490","0","0"
"704","50","4","70","10","3","5","5","1194","0","0"
"706","50","4","70","10","3","5","5","774","0","0"
"707","50","4","70","10","3","5","5","66","38","51"
"709","50","4","70","10","3","5","5","59","38","55"
"705","50","4","70","10","3","5","5","1034","0","0"
"703","50","4","70","10","3","5","5","1494","0","0"
"711","50","4","70","10","3","5","5","101","38","49"
"713","50","4","70","10","3","5","5","442","0","0"
"710","50","4","70","10","3","5","5","829","0","0"
"715","50","4","70","10","3","5","5","85","38","55"
"708","50","4","70","10","3","5","5","1152","0","0"
"712","50","4","70","10","3","5","5","1090","0","0"
"714","50","4","70","10","3","5","5","825","0","0"
"716","50","4","70","10","3","5","5","1041","0","0"
"720","50","4","70","10","3","5","5","75","38","53"
"717","50","4","70","10","3","5","5","1283","0","0"
"718","50","4","70","10","3","5","5","954","0","0"
"723","50","4","70","10","3","5","5","48","38","56"
"721","50","4","70","10","3","5","5","793","0","0"
"722","50","4","70","10","3","5","5","890","0","0"
"724","50","4","70","10","3","5","5","761","0","0"
"719","50","4","70","10","3","5","5","1512","0","0"
"728","50","4","70","10","3","5","5","75","38","54"
"726","50","4","70","10","3","5","5","591","0","0"
"725","50","4","70","10","3","5","5","1036","0","0"
"727","50","4","70","10","3","5","5","1069","0","0"
"731","50","4","70","10","3","5","5","1192","0","0"
"730","50","4","70","10","3","5","5","655","0","0"
"729","50","4","70","10","3","5","5","1414","0","0"
"732","50","4","70","10","3","5","5","1192","0","0"
"733","50","4","70","10","3","5","5","1306","0","0"
"736","50","4","70","10","3","5","5","598","0","0"
"734","50","4","70","10","3","5","5","1438","0","0"
"735","50","4","70","10","3","5","5","1029","0","0"
"737","50","4","70","10","3","5","5","1096","0","0"
"739","50","4","70","10","3","5","5","846","0","0"
"738","50","4","70","10","3","5","5","1364","0","0"
"740","50","4","70","10","3","5","5","865","0","0"
"741","50","4","70","10","3","5","5","1037","0","0"
"742","50","4","70","10","3","5","5","1049","0","0"
"745","50","4","70","10","3","5","5","1029","0","0"
"743","50","4","70","10","3","5","5","1338","0","0"
"747","50","4","70","10","3","5","5","43","39","54"
"749","50","4","70","10","3","5","5","96","38","44"
"744","50","4","70","10","3","5","5","1127","0","0"
"746","50","4","70","10","3","5","5","1493","0","0"
"750","50","4","70","10","3","5","5","914","0","0"
"748","50","4","70","10","3","5","5","1008","0","0"
"752","50","4","75","10","3","5","5","643","0","0"
"755","50","4","75","10","3","5","5","37","39","61"
"753","50","4","75","10","3","5","5","847","0","0"
"751","50","4","75","10","3","5","5","1085","0","0"
"757","50","4","75","10","3","5","5","41","39","57"
"754","50","4","75","10","3","5","5","841","0","0"
"759","50","4","75","10","3","5","5","878","0","0"
"756","50","4","75","10","3","5","5","993","0","0"
"760","50","4","75","10","3","5","5","953","0","0"
"761","50","4","75","10","3","5","5","36","38","60"
"758","50","4","75","10","3","5","5","934","0","0"
"763","50","4","75","10","3","5","5","96","38","44"
"762","50","4","75","10","3","5","5","434","0","0"
"766","50","4","75","10","3","5","5","698","0","0"
"764","50","4","75","10","3","5","5","980","0","0"
"768","50","4","75","10","3","5","5","115","38","53"
"769","50","4","75","10","3","5","5","63","39","54"
"767","50","4","75","10","3","5","5","967","0","0"
"770","50","4","75","10","3","5","5","723","0","0"
"771","50","4","75","10","3","5","5","569","0","0"
"765","50","4","75","10","3","5","5","1708","0","0"
"772","50","4","75","10","3","5","5","1069","0","0"
"773","50","4","75","10","3","5","5","1239","0","0"
"776","50","4","75","10","3","5","5","1002","0","0"
"778","50","4","75","10","3","5","5","42","38","57"
"774","50","4","75","10","3","5","5","1541","0","0"
"775","50","4","75","10","3","5","5","839","0","0"
"781","50","4","75","10","3","5","5","81","38","47"
"777","50","4","75","10","3","5","5","710","0","0"
"783","50","4","75","10","3","5","5","37","38","65"
"780","50","4","75","10","3","5","5","866","0","0"
"779","50","4","75","10","3","5","5","1059","0","0"
"784","50","4","75","10","3","5","5","641","0","0"
"785","50","4","75","10","3","5","5","968","0","0"
"786","50","4","75","10","3","5","5","845","0","0"
"787","50","4","75","10","3","5","5","710","0","0"
"790","50","4","75","10","3","5","5","84","38","54"
"782","50","4","75","10","3","5","5","1151","0","0"
"791","50","4","75","10","3","5","5","760","0","0"
"789","50","4","75","10","3","5","5","972","0","0"
"788","50","4","75","10","3","5","5","1360","0","0"
"792","50","4","75","10","3","5","5","1096","0","0"
"794","50","4","75","10","3","5","5","980","0","0"
"795","50","4","75","10","3","5","5","983","0","0"
"793","50","4","75","10","3","5","5","1108","0","0"
"798","50","4","75","10","3","5","5","38","38","54"
"797","50","4","75","10","3","5","5","72","39","50"
"799","50","4","75","10","3","5","5","51","38","52"
"796","50","4","75","10","3","5","5","1127","0","0"
"800","50","4","75","10","3","5","5","1076","0","0"
"801","50","4","80","10","3","5","5","1053","0","0"
"802","50","4","80","10","3","5","5","982","0","0"
"804","50","4","80","10","3","5","5","56","38","52"
"803","50","4","80","10","3","5","5","861","0","0"
"805","50","4","80","10","3","5","5","638","0","0"
"806","50","4","80","10","3","5","5","863","0","0"
"807","50","4","80","10","3","5","5","739","0","0"
"808","50","4","80","10","3","5","5","980","0","0"
"811","50","4","80","10","3","5","5","498","0","0"
"809","50","4","80","10","3","5","5","945","0","0"
"812","50","4","80","10","3","5","5","800","0","0"
"810","50","4","80","10","3","5","5","1269","0","0"
"813","50","4","80","10","3","5","5","864","0","0"
"815","50","4","80","10","3","5","5","830","0","0"
"818","50","4","80","10","3","5","5","101","38","44"
"816","50","4","80","10","3","5","5","1132","0","0"
"814","50","4","80","10","3","5","5","1367","0","0"
"817","50","4","80","10","3","5","5","1218","0","0"
"820","50","4","80","10","3","5","5","1119","0","0"
"821","50","4","80","10","3","5","5","1225","0","0"
"822","50","4","80","10","3","5","5","1154","0","0"
"824","50","4","80","10","3","5","5","67","38","54"
"819","50","4","80","10","3","5","5","1414","0","0"
"823","50","4","80","10","3","5","5","624","0","0"
"825","50","4","80","10","3","5","5","1183","0","0"
"828","50","4","80","10","3","5","5","612","0","0"
"826","50","4","80","10","3","5","5","1239","0","0"
"829","50","4","80","10","3","5","5","833","0","0"
"827","50","4","80","10","3","5","5","1126","0","0"
"830","50","4","80","10","3","5","5","974","0","0"
"831","50","4","80","10","3","5","5","874","0","0"
"832","50","4","80","10","3","5","5","493","0","0"
"835","50","4","80","10","3","5","5","889","0","0"
"833","50","4","80","10","3","5","5","920","0","0"
"836","50","4","80","10","3","5","5","952","0","0"
"834","50","4","80","10","3","5","5","1137","0","0"
"839","50","4","80","10","3","5","5","820","0","0"
"837","50","4","80","10","3","5","5","1079","0","0"
"840","50","4","80","10","3","5","5","1030","0","0"
"838","50","4","80","10","3","5","5","1191","0","0"
"841","50","4","80","10","3","5","5","900","0","0"
"842","50","4","80","10","3","5","5","617","0","0"
"844","50","4","80","10","3","5","5","746","0","0"
"843","50","4","80","10","3","5","5","982","0","0"
"845","50","4","80","10","3","5","5","493","0","0"
"846","50","4","80","10","3","5","5","654","0","0"
"848","50","4","80","10","3","5","5","592","0","0"
"849","50","4","80","10","3","5","5","469","0","0"
"850","50","4","80","10","3","5","5","604","0","0"
"847","50","4","80","10","3","5","5","828","0","0"
"851","50","4","85","10","3","5","5","709","0","0"
"852","50","4","85","10","3","5","5","838","0","0"
"853","50","4","85","10","3","5","5","891","0","0"
"854","50","4","85","10","3","5","5","700","0","0"
"856","50","4","85","10","3","5","5","850","0","0"
"855","50","4","85","10","3","5","5","1108","0","0"
"857","50","4","85","10","3","5","5","628","0","0"
"858","50","4","85","10","3","5","5","1291","0","0"
"860","50","4","85","10","3","5","5","1059","0","0"
"861","50","4","85","10","3","5","5","1155","0","0"
"859","50","4","85","10","3","5","5","1323","0","0"
"862","50","4","85","10","3","5","5","687","0","0"
"863","50","4","85","10","3","5","5","830","0","0"
"864","50","4","85","10","3","5","5","896","0","0"
"865","50","4","85","10","3","5","5","767","0","0"
"867","50","4","85","10","3","5","5","750","0","0"
"870","50","4","85","10","3","5","5","122","38","48"
"869","50","4","85","10","3","5","5","464","0","0"
"866","50","4","85","10","3","5","5","1177","0","0"
"868","50","4","85","10","3","5","5","1356","0","0"
"871","50","4","85","10","3","5","5","1014","0","0"
"872","50","4","85","10","3","5","5","1133","0","0"
"875","50","4","85","10","3","5","5","1194","0","0"
"876","50","4","85","10","3","5","5","926","0","0"
"873","50","4","85","10","3","5","5","1103","0","0"
"877","50","4","85","10","3","5","5","522","0","0"
"878","50","4","85","10","3","5","5","922","0","0"
"874","50","4","85","10","3","5","5","2222","0","0"
"879","50","4","85","10","3","5","5","1042","0","0"
"883","50","4","85","10","3","5","5","96","38","44"
"884","50","4","85","10","3","5","5","41","38","59"
"881","50","4","85","10","3","5","5","994","0","0"
"880","50","4","85","10","3","5","5","1443","0","0"
"882","50","4","85","10","3","5","5","1091","0","0"
"887","50","4","85","10","3","5","5","104","38","51"
"886","50","4","85","10","3","5","5","659","0","0"
"888","50","4","85","10","3","5","5","782","0","0"
"889","50","4","85","10","3","5","5","1159","0","0"
"890","50","4","85","10","3","5","5","872","0","0"
"891","50","4","85","10","3","5","5","1053","0","0"
"885","50","4","85","10","3","5","5","1631","0","0"
"893","50","4","85","10","3","5","5","814","0","0"
"892","50","4","85","10","3","5","5","1138","0","0"
"894","50","4","85","10","3","5","5","1174","0","0"
"897","50","4","85","10","3","5","5","745","0","0"
"895","50","4","85","10","3","5","5","1038","0","0"
"896","50","4","85","10","3","5","5","1197","0","0"
"901","50","4","90","10","3","5","5","34","40","60"
"898","50","4","85","10","3","5","5","855","0","0"
"900","50","4","85","10","3","5","5","927","0","0"
"899","50","4","85","10","3","5","5","1001","0","0"
"902","50","4","90","10","3","5","5","1011","0","0"
"903","50","4","90","10","3","5","5","1266","0","0"
"905","50","4","90","10","3","5","5","874","0","0"
"906","50","4","90","10","3","5","5","839","0","0"
"907","50","4","90","10","3","5","5","643","0","0"
"904","50","4","90","10","3","5","5","1658","0","0"
"908","50","4","90","10","3","5","5","691","0","0"
"910","50","4","90","10","3","5","5","1418","0","0"
"912","50","4","90","10","3","5","5","936","0","0"
"909","50","4","90","10","3","5","5","1661","0","0"
"911","50","4","90","10","3","5","5","925","0","0"
"913","50","4","90","10","3","5","5","543","0","0"
"916","50","4","90","10","3","5","5","367","0","0"
"915","50","4","90","10","3","5","5","717","0","0"
"914","50","4","90","10","3","5","5","936","0","0"
"918","50","4","90","10","3","5","5","609","0","0"
"919","50","4","90","10","3","5","5","664","0","0"
"917","50","4","90","10","3","5","5","1178","0","0"
"920","50","4","90","10","3","5","5","907","0","0"
"921","50","4","90","10","3","5","5","1049","0","0"
"922","50","4","90","10","3","5","5","1347","0","0"
"923","50","4","90","10","3","5","5","1376","0","0"
"927","50","4","90","10","3","5","5","53","38","57"
"925","50","4","90","10","3","5","5","853","0","0"
"924","50","4","90","10","3","5","5","958","0","0"
"926","50","4","90","10","3","5","5","891","0","0"
"928","50","4","90","10","3","5","5","735","0","0"
"930","50","4","90","10","3","5","5","770","0","0"
"933","50","4","90","10","3","5","5","69","38","54"
"931","50","4","90","10","3","5","5","981","0","0"
"929","50","4","90","10","3","5","5","1224","0","0"
"932","50","4","90","10","3","5","5","784","0","0"
"937","50","4","90","10","3","5","5","63","38","48"
"934","50","4","90","10","3","5","5","934","0","0"
"935","50","4","90","10","3","5","5","1027","0","0"
"940","50","4","90","10","3","5","5","51","38","55"
"938","50","4","90","10","3","5","5","919","0","0"
"939","50","4","90","10","3","5","5","923","0","0"
"936","50","4","90","10","3","5","5","947","0","0"
"941","50","4","90","10","3","5","5","1027","0","0"
"944","50","4","90","10","3","5","5","115","38","43"
"946","50","4","90","10","3","5","5","759","0","0"
"945","50","4","90","10","3","5","5","872","0","0"
"942","50","4","90","10","3","5","5","1224","0","0"
"943","50","4","90","10","3","5","5","1379","0","0"
"950","50","4","90","10","3","5","5","92","38","45"
"948","50","4","90","10","3","5","5","571","0","0"
"949","50","4","90","10","3","5","5","721","0","0"
"951","50","4","95","10","3","5","5","602","0","0"
"953","50","4","95","10","3","5","5","786","0","0"
"947","50","4","90","10","3","5","5","919","0","0"
"952","50","4","95","10","3","5","5","887","0","0"
"954","50","4","95","10","3","5","5","677","0","0"
"956","50","4","95","10","3","5","5","723","0","0"
"958","50","4","95","10","3","5","5","626","0","0"
"957","50","4","95","10","3","5","5","619","0","0"
"955","50","4","95","10","3","5","5","1349","0","0"
"962","50","4","95","10","3","5","5","444","0","0"
"960","50","4","95","10","3","5","5","815","0","0"
"961","50","4","95","10","3","5","5","1214","0","0"
"959","50","4","95","10","3","5","5","1157","0","0"
"964","50","4","95","10","3","5","5","537","0","0"
"963","50","4","95","10","3","5","5","867","0","0"
"967","50","4","95","10","3","5","5","755","0","0"
"968","50","4","95","10","3","5","5","524","0","0"
"966","50","4","95","10","3","5","5","774","0","0"
"965","50","4","95","10","3","5","5","1214","0","0"
"969","50","4","95","10","3","5","5","752","0","0"
"971","50","4","95","10","3","5","5","793","0","0"
"970","50","4","95","10","3","5","5","1092","0","0"
"972","50","4","95","10","3","5","5","1364","0","0"
"973","50","4","95","10","3","5","5","582","0","0"
"975","50","4","95","10","3","5","5","632","0","0"
"974","50","4","95","10","3","5","5","724","0","0"
"979","50","4","95","10","3","5","5","772","0","0"
"977","50","4","95","10","3","5","5","877","0","0"
"978","50","4","95","10","3","5","5","667","0","0"
"982","50","4","95","10","3","5","5","41","38","54"
"983","50","4","95","10","3","5","5","83","39","43"
"976","50","4","95","10","3","5","5","1661","0","0"
"985","50","4","95","10","3","5","5","380","0","0"
"986","50","4","95","10","3","5","5","48","38","50"
"980","50","4","95","10","3","5","5","760","0","0"
"984","50","4","95","10","3","5","5","874","0","0"
"981","50","4","95","10","3","5","5","1366","0","0"
"987","50","4","95","10","3","5","5","644","0","0"
"990","50","4","95","10","3","5","5","668","0","0"
"989","50","4","95","10","3","5","5","1058","0","0"
"992","50","4","95","10","3","5","5","1060","0","0"
"991","50","4","95","10","3","5","5","807","0","0"
"994","50","4","95","10","3","5","5","49","38","50"
"993","50","4","95","10","3","5","5","905","0","0"
"996","50","4","95","10","3","5","5","445","0","0"
"995","50","4","95","10","3","5","5","638","0","0"
"997","50","4","95","10","3","5","5","601","0","0"
"988","50","4","95","10","3","5","5","1126","0","0"
"1000","50","4","95","10","3","5","5","481","0","0"
"999","50","4","95","10","3","5","5","871","0","0"
"998","50","4","95","10","3","5","5","1177","0","0"
"1003","50","4","100","10","3","5","5","469","0","0"
"1001","50","4","100","10","3","5","5","651","0","0"
"1002","50","4","100","10","3","5","5","1089","0","0"
"1004","50","4","100","10","3","5","5","1048","0","0"
"1007","50","4","100","10","3","5","5","479","0","0"
"1006","50","4","100","10","3","5","5","523","0","0"
"1005","50","4","100","10","3","5","5","1071","0","0"
"1009","50","4","100","10","3","5","5","910","0","0"
"1008","50","4","100","10","3","5","5","1114","0","0"
"1011","50","4","100","10","3","5","5","1016","0","0"
"1010","50","4","100","10","3","5","5","1327","0","0"
"1015","50","4","100","10","3","5","5","64","39","53"
"1012","50","4","100","10","3","5","5","805","0","0"
"1014","50","4","100","10","3","5","5","696","0","0"
"1018","50","4","100","10","3","5","5","49","38","57"
"1016","50","4","100","10","3","5","5","947","0","0"
"1013","50","4","100","10","3","5","5","1363","0","0"
"1017","50","4","100","10","3","5","5","965","0","0"
"1019","50","4","100","10","3","5","5","852","0","0"
"1023","50","4","100","10","3","5","5","43","38","52"
"1020","50","4","100","10","3","5","5","613","0","0"
"1021","50","4","100","10","3","5","5","989","0","0"
"1024","50","4","100","10","3","5","5","57","38","55"
"1022","50","4","100","10","3","5","5","626","0","0"
"1027","50","4","100","10","3","5","5","831","0","0"
"1026","50","4","100","10","3","5","5","977","0","0"
"1030","50","4","100","10","3","5","5","51","38","59"
"1025","50","4","100","10","3","5","5","1124","0","0"
"1029","50","4","100","10","3","5","5","698","0","0"
"1028","50","4","100","10","3","5","5","1264","0","0"
"1031","50","4","100","10","3","5","5","869","0","0"
"1034","50","4","100","10","3","5","5","815","0","0"
"1033","50","4","100","10","3","5","5","625","0","0"
"1035","50","4","100","10","3","5","5","774","0","0"
"1036","50","4","100","10","3","5","5","703","0","0"
"1037","50","4","100","10","3","5","5","732","0","0"
"1032","50","4","100","10","3","5","5","1184","0","0"
"1038","50","4","100","10","3","5","5","691","0","0"
"1039","50","4","100","10","3","5","5","691","0","0"
"1040","50","4","100","10","3","5","5","735","0","0"
"1041","50","4","100","10","3","5","5","585","0","0"
"1045","50","4","100","10","3","5","5","59","38","59"
"1044","50","4","100","10","3","5","5","664","0","0"
"1043","50","4","100","10","3","5","5","1227","0","0"
"1042","50","4","100","10","3","5","5","1372","0","0"
"1046","50","4","100","10","3","5","5","1038","0","0"
"1047","50","4","100","10","3","5","5","875","0","0"
"1048","50","4","100","10","3","5","5","748","0","0"
"1050","50","4","100","10","3","5","5","646","0","0"
"1049","50","4","100","10","3","5","5","1008","0","0"
